company,seasonality_mode,changepoint_prior_scale,seasonality_prior_scale,reg_lag,train_rmse,train_mae,test_rmse,test_mae,n225_coef,params
エスリード,additive,0.05,5.0,4,0.10675472632662125,0.07818094550570528,0.05551273792428055,0.04174791425835544,0.005032161047621332,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
エスリード,additive,0.05,15.0,4,0.10676693896430196,0.07819453243684171,0.055590787758990665,0.04177563703276758,0.0050423055570513586,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
エスリード,additive,0.2,5.0,4,0.10463437054289516,0.07655960825776399,0.05424315302716327,0.04259024283672027,0.0051323168146957055,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
エスリード,additive,0.2,15.0,4,0.10459838284576059,0.07654397780617446,0.05431257788838642,0.042728147202580447,0.005095279370135136,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
エスリード,multiplicative,0.05,5.0,4,0.11004769329688974,0.07985378377087024,0.05669168829801497,0.04429264128596522,0.0007943426330192985,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
エスリード,multiplicative,0.05,15.0,4,0.11006024714944773,0.07985622360767798,0.05667286888989414,0.04423498183811001,0.0008774082445218276,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
エスリード,multiplicative,0.2,5.0,4,0.10497702493927599,0.07524239951256,0.06308163997586318,0.04991401740599031,-0.1884258698633259,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
エスリード,multiplicative,0.2,15.0,4,0.10481405348861741,0.07501054779861399,0.06263633300437685,0.04934909053616884,-0.15665002850142612,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
プロパスト,additive,0.05,5.0,4,0.2731255135337732,0.1818364459473821,0.10200193742818105,0.06819882314805308,0.07671161083466735,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
プロパスト,additive,0.05,15.0,4,0.27307368919537794,0.18149838079932715,0.10071454750701958,0.06761161486508972,0.07567603724523037,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
プロパスト,additive,0.2,5.0,4,0.26644152276634203,0.181994624955738,0.11395337697801632,0.09161065811866474,0.0646668369647265,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
プロパスト,additive,0.2,15.0,4,0.2664656038215777,0.18161315218697355,0.11299019331579457,0.09070229658213864,0.06487408207799868,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
プロパスト,multiplicative,0.05,5.0,4,0.26423671156341355,0.16935533325154087,0.1241263872012769,0.09633926412533073,-0.915501143206023,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
プロパスト,multiplicative,0.05,15.0,4,0.259053457280025,0.17035179531119932,0.1310908383903553,0.10202627679009375,-1.7504630501002072,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
プロパスト,multiplicative,0.2,5.0,4,0.21044440886521518,0.14207069192530983,0.09230635067923804,0.06760949259298109,-2.501173853335708,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
プロパスト,multiplicative,0.2,15.0,4,0.2070467042038632,0.14016348688240535,0.09008066172824408,0.0646551290626286,-3.4535101986881767,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
アーバネットコーポレーション,additive,0.05,5.0,4,0.118389007892835,0.07740250929366285,0.06510863411841689,0.05352282647119583,0.0016692930324016658,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,additive,0.05,15.0,4,0.11852708179205804,0.07741945304895799,0.06526853499467854,0.053592936643509885,0.0017804552627873093,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
アーバネットコーポレーション,additive,0.2,5.0,4,0.1119829934515072,0.07551537918747485,0.08256679222681401,0.06734566963323639,0.00041078462340440517,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,additive,0.2,15.0,4,0.11247619415586498,0.07495106193078963,0.07816744695588886,0.06178901806972964,0.0007413370408360912,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
アーバネットコーポレーション,multiplicative,0.05,5.0,4,0.11062569212841238,0.07274402016116131,0.0555734919719404,0.03727035651303948,0.5907912995257643,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,multiplicative,0.05,15.0,4,0.11063776819956762,0.07265931937576074,0.055677157119891414,0.037353950384024184,0.7140261817646937,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
アーバネットコーポレーション,multiplicative,0.2,5.0,4,0.10207260983937871,0.06861211095817851,0.05091255815644839,0.03754191681466503,0.21316455810152882,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,multiplicative,0.2,15.0,4,0.1019116727548902,0.06810141538528303,0.051409468375362505,0.038191945464609446,0.21738698867070444,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,additive,0.05,5.0,4,0.15799193740259138,0.09689352009239088,0.0651641054924019,0.0515023855715929,0.007118012602704627,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,additive,0.05,15.0,4,0.1580004129009515,0.09691363129778509,0.06479054666500988,0.05098618269172329,0.007142390642954451,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,additive,0.2,5.0,4,0.15515031041188704,0.09660140654314674,0.07097353432169215,0.05689471298980015,0.0031868652511859506,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,additive,0.2,15.0,4,0.1547324810385263,0.09659815500712393,0.0701747374119403,0.05607705374799888,0.0029095011717222784,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,multiplicative,0.05,5.0,4,0.16093012633502357,0.0970194936961022,0.05507696550950776,0.04656978502335126,-0.0031814869957382547,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,multiplicative,0.05,15.0,4,0.1609293827805095,0.09705891984476811,0.055409818764172496,0.04695833290088469,-0.0032544035915467863,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,multiplicative,0.2,5.0,4,0.1174818819347361,0.08222746531394275,0.04567918390644004,0.03447668754247629,-0.6348361488690467,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,multiplicative,0.2,15.0,4,0.11768072059143228,0.08220621017204124,0.045785055454826556,0.03464732440914753,-0.5168408933380437,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,additive,0.05,5.0,4,0.14633594169993658,0.0989795384450421,0.09908345151546612,0.0791154629335251,0.0017133702101967258,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,additive,0.05,15.0,4,0.14635219983182948,0.09896698184312124,0.09943588210864883,0.07945710144876963,0.0017648548033276227,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,additive,0.2,5.0,4,0.13743350762743856,0.0952397724000582,0.11737818029123954,0.09545458995535998,0.0006569515839745078,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,additive,0.2,15.0,4,0.13727944575996104,0.0953411094375411,0.11791084275642644,0.09550877133086662,0.00032654225286620896,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,multiplicative,0.05,5.0,4,0.14973685759003366,0.10005949481908763,0.09328224878688364,0.07295177060174583,-0.002846570544587636,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,multiplicative,0.05,15.0,4,0.14973692270974032,0.1000548206991866,0.0933359601342814,0.0730016556955733,-0.002854859129974621,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,multiplicative,0.2,5.0,4,0.13290505406571607,0.09372869665011045,0.08945584067228918,0.07140802332174118,0.07311786510335733,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,multiplicative,0.2,15.0,4,0.13290728626360548,0.09437702224393764,0.09123597718163622,0.07468436425598458,0.06346954770334884,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,additive,0.05,5.0,4,0.09688048484876234,0.06860309634071943,0.040439751225582944,0.03068279035863636,0.004176410219994609,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,additive,0.05,15.0,4,0.09693040500681516,0.0686290789684477,0.04170357295708106,0.03150689559233529,0.004088914376955075,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,additive,0.2,5.0,4,0.09262034528664267,0.06539568542678452,0.05637904817505272,0.043511487876967715,0.005595578095181714,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,additive,0.2,15.0,4,0.09267580988124434,0.06535477983503601,0.05457301609847984,0.04258082459393977,0.005588906518610945,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,multiplicative,0.05,5.0,4,0.09928661722969435,0.0700612692849621,0.05274205341822442,0.042774612604629135,-0.04960092758198795,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,multiplicative,0.05,15.0,4,0.10603222193311494,0.07547482206196668,0.05636353010551196,0.04457234233540675,-0.10647604044502322,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,multiplicative,0.2,5.0,4,0.09794843017182929,0.06843973127071744,0.057003945259319524,0.04751100476696068,0.40740918828552075,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,multiplicative,0.2,15.0,4,0.09809833121508667,0.06856711584871578,0.055531073704215415,0.04630181447138056,0.37713171744137214,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,additive,0.05,5.0,4,0.169129886396908,0.11196599034454728,0.1182560463590176,0.09638098473518714,0.012180193282087583,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,additive,0.05,15.0,4,0.1691298944561183,0.11196619434934972,0.11825609477853566,0.09638290176608022,0.012179978819429968,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,additive,0.2,5.0,4,0.16624006398489752,0.11015294365737902,0.12798707350172595,0.10334351895086136,0.010668262941463207,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,additive,0.2,15.0,4,0.16618787778307856,0.1107444627702378,0.1310478365320758,0.10603200554438608,0.010372403303652855,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,multiplicative,0.05,5.0,4,0.17551113400285245,0.11353467554570351,0.09216133782531488,0.07459705799180542,-0.002325789420567851,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,multiplicative,0.05,15.0,4,0.17551104589785316,0.11353469559777403,0.09216180908429539,0.07459708005073488,-0.0023275792774638568,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,multiplicative,0.2,5.0,4,0.16598302353585226,0.10909517700721601,0.09280715191172027,0.07405597786309072,-0.2240694696647651,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,multiplicative,0.2,15.0,4,0.16605096877431652,0.10931360750462844,0.09248215779515195,0.07394057941934484,-0.17822616186051873,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,additive,0.05,5.0,4,0.10752165647452802,0.07577443389794002,0.0433790032927172,0.03685687467096111,0.002678828762375345,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,additive,0.05,15.0,4,0.107476101143614,0.07566159190026239,0.04341479263432182,0.037134499349618134,0.002518570614773316,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,additive,0.2,5.0,4,0.10573691477612189,0.07455321574310873,0.05146549593542238,0.04417760724615281,0.0014931206922143005,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,additive,0.2,15.0,4,0.10616792257475237,0.0745126262592513,0.04717972296342007,0.04058619941669298,0.0018432991809832506,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,multiplicative,0.05,5.0,4,0.1101319778888371,0.078026144051098,0.04137126947114254,0.03608008576333845,0.02452040759900706,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,multiplicative,0.05,15.0,4,0.11016189132356013,0.0781267005446128,0.04152416996437035,0.036191414667900774,0.02353402297268365,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,multiplicative,0.2,5.0,4,0.10995209512881421,0.07782512209685015,0.041929747106358245,0.036311061041052216,0.062463576856634166,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,multiplicative,0.2,15.0,4,0.10997257085444892,0.0778661507484255,0.04177619693575384,0.03619524696320713,0.05802586061496118,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,additive,0.05,5.0,4,0.10268898522787033,0.07138656150319128,0.11807442475281144,0.08329444694529314,-0.004228831545402067,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,additive,0.05,15.0,4,0.10271068343226851,0.07152594176430069,0.11723316151938849,0.08236005619166954,-0.004163993214076509,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,additive,0.2,5.0,4,0.10127148244986903,0.07000748832786921,0.1150675493398757,0.08712918710343043,-0.005066988785600512,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,additive,0.2,15.0,4,0.10128888966725484,0.0700018462015174,0.11500051517496214,0.0864763964449166,-0.004942664011933797,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,multiplicative,0.05,5.0,4,0.11038374084652953,0.07424308384418243,0.11615737656124112,0.08005528911721403,-0.0406144185868282,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,multiplicative,0.05,15.0,4,0.11038139722803796,0.07423988266883863,0.1162099711163584,0.08009549103561796,-0.04067632754279726,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,multiplicative,0.2,5.0,4,0.10170241234153991,0.07043566015663812,0.11518027479960403,0.0776244107108147,-0.12147264930521313,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,multiplicative,0.2,15.0,4,0.101919774691977,0.07041867583049898,0.11539005377557303,0.07775374663753153,-0.15796507183438374,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日本エスコン,additive,0.05,5.0,4,0.6212253138868857,0.20183165105247466,0.08966163815070498,0.07186061936390754,0.03992363353684349,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日本エスコン,additive,0.05,15.0,4,0.6153605531206132,0.2108821322652794,0.18881575727391747,0.14489277403897707,0.03970680725439384,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日本エスコン,additive,0.2,5.0,4,0.6144045536791599,0.2040667267261395,0.1543383410983454,0.11458059431916245,0.03894904247040011,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日本エスコン,additive,0.2,15.0,4,0.6144522132395293,0.20421970283400412,0.15865356258612756,0.11940060437765797,0.03901471214143775,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日本エスコン,multiplicative,0.05,5.0,4,0.6267553752110486,0.18808993070604862,0.035890637634688374,0.029779666801297202,0.00041578029034663826,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日本エスコン,multiplicative,0.05,15.0,4,0.6267553737453232,0.18808996091183477,0.035890627434637154,0.029779657277020814,0.00041577228573638476,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日本エスコン,multiplicative,0.2,5.0,4,0.24631936529467932,0.13976149747523187,0.058297343982405464,0.04311488855419852,-2.698581970449584,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日本エスコン,multiplicative,0.2,15.0,4,0.24430055533878142,0.1387215620887207,0.05702677682029651,0.04240787178174223,-2.8325495250720616,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
