Date,y_true,y_fitted
2013-08-01,-0.123936791744591,0.01692350501368463
2013-09-01,0.0474663505121512,0.011051981449884698
2013-10-01,-0.0268473219114341,0.09160323135237314
2013-11-01,-0.0631786459039876,0.02129511630654877
2013-12-01,0.0631786459039876,0.1418676675105498
2014-01-01,-0.0631786459039876,0.07407918034476171
2014-02-01,-0.0520564385817958,-0.08060765964446154
2014-03-01,-0.1478095277220553,-0.015466975272958365
2014-04-01,-0.0269074575313713,0.03580349880618031
2014-05-01,-0.0276516254844835,-0.031626849851634165
2014-06-01,0.1229619000330799,0.028874684308068613
2014-07-01,-0.0166672143731881,0.02150725380613027
2014-08-01,-0.0786430601754083,0.05115614057321638
2014-09-01,0.0357180886967402,0.01887648881561037
2014-10-01,0.008733764499049,0.05793258823508487
2014-11-01,0.1603425916164898,0.03355397957743923
2014-12-01,-0.1094841702636828,0.04715714341587817
2015-01-01,-0.0772917659441709,0.04370876936796482
2015-02-01,0.0088889489269458,0.04959465539263779
2015-03-01,0.0928936848488975,0.09304563600357559
2015-04-01,0.1284784203943691,0.028611391531807202
2015-05-01,-0.0584107703073287,-0.00610373722484131
2015-06-01,0.0512932333321069,0.08492924835825585
2015-07-01,-0.0588404400558221,-0.012516698472426629
2015-08-01,-0.0386149170500022,0.03558628799355244
2015-09-01,-0.2192140475039126,-0.0947347808484011
2015-10-01,0.0289873549041021,-0.07686791300409193
2015-11-01,0.0465200239062185,0.09429869133093897
2015-12-01,0.0444518531957893,0.059845100681089045
2016-01-01,-0.090971877102008,-0.04536083594535252
2016-02-01,0.0734274814375899,-0.0985165822210228
2016-03-01,-0.0926586613963274,-0.1672555485886827
2016-04-01,0.0192311799587375,0.040240664067013446
2016-05-01,0.0,-0.001103777465146687
2016-06-01,0.090971877102008,0.04448790957765697
2016-07-01,-0.0535843383526201,-0.14844246611712963
2016-08-01,0.0091324851568307,0.05673796778853779
2016-09-01,-0.0091324851568306,0.039334511298468385
2016-10-01,0.0,-0.022022017217458528
2016-11-01,0.0271509937612561,0.07067745435848634
2016-12-01,0.0176995800923149,0.07848187620890178
2017-01-01,0.1389988965566864,0.07427569216631918
2017-02-01,-0.0076628738675163,-0.02352024307481352
2017-03-01,0.1629033681503462,0.001492075955269386
2017-04-01,0.0935260803109677,-0.0595350112986788
2017-05-01,-0.113328585223962,-0.021241127140842222
2017-06-01,0.1251631579397011,0.05789595556358336
2017-07-01,0.0232566451300397,0.006492607541247093
2017-08-01,0.0114288081282714,-0.011441541410729172
2017-09-01,0.4924766358771638,-0.025132669370483692
2017-10-01,0.1776811324945534,-0.09616529025469571
2017-11-01,0.0342890772230979,0.03209248554220444
2017-12-01,-0.0728123924444981,0.04387270674140546
2018-01-01,0.2778148984455632,0.03475568062429599
2018-02-01,0.3546133739412285,-0.04887995301005731
2018-03-01,0.2053291430523759,-0.17155993092668184
2018-04-01,0.001306298743268,-0.13982963146103847
2018-05-01,-0.1703825893511602,0.02508198289152147
2018-06-01,0.1208741271204811,0.03927277241031724
2018-07-01,-0.1684265194844206,-0.01785041510045625
2018-08-01,-0.0623670524006549,0.05731601386716581
2018-09-01,0.0709757613941033,0.05059009742796258
2018-10-01,-0.4625274332676038,0.0650918112100181
2018-11-01,-0.0950512161225558,0.018754135922622234
2018-12-01,0.0197468412432415,0.054090490828139326
2019-01-01,-0.416701237154383,-0.1389786480484078
2019-02-01,0.1196644467018378,0.1267944801776129
2019-03-01,-0.0822381367078404,0.038959212947629676
2019-04-01,0.1512309562253728,0.022404433519153354
2019-05-01,-0.0995294076858032,0.028261915034136782
2019-06-01,-0.1547970130030041,-0.06721222850094558
2019-07-01,0.0311828859103221,0.06660684278464318
2019-08-01,0.1650883075602122,0.02464181062668642
2019-09-01,0.0037807183431499,-0.09109551493426794
2019-10-01,-0.0423955804121515,0.04092515420290668
2019-11-01,0.0974553600891782,0.09399271527277568
2019-12-01,-0.0400782437141032,0.019714087212721366
2020-01-01,-0.1057735994336614,0.0373459564988753
2020-02-01,-0.104442613557582,0.01356968990484815
2020-03-01,-0.2605311450303179,-0.09278885620138347
2020-04-01,-0.2564296018172184,-0.10312357030662354
2020-05-01,0.1497454730890226,0.12894097962176393
2020-06-01,0.1867267431965032,0.10047195200240869
2020-07-01,0.220943434770574,0.0010707819226627203
2020-08-01,-0.0898612824611039,-0.09572073504132739
2020-09-01,0.0894713686823906,0.0852566008454432
2020-10-01,-0.0273990081688244,0.0014545517129624114
2020-11-01,-0.1230049862201858,-0.004018867275376292
2020-12-01,0.0658464984222175,0.2205274970272772
2021-01-01,-0.0400052657874602,0.09242524673031549
2021-02-01,-0.010256482073694,0.04642909026263393
2021-03-01,0.0153454967206036,0.07649513729504331
2021-04-01,0.0300023784249527,0.026432819493963963
2021-05-01,-0.019901208546459,-0.018309325472118068
2021-06-01,0.0345713277241088,0.0026800321489532835
2021-07-01,-0.0196085262095892,-0.012059712093019152
2021-08-01,0.1199575427745139,-0.06972157153187333
2021-09-01,-0.0841617884438287,-0.013791512165255766
2021-10-01,-0.0655145935986324,0.08430310937630373
2021-11-01,-0.0317488234095016,0.015424974130870447
2021-12-01,0.0053619645480039,-0.03847153201682185
2022-01-01,0.0,0.033410205799566585
2022-02-01,-0.0606245684910206,-0.07634739808319267
2022-03-01,0.0335226267329162,-0.028378158794914322
2022-04-01,-0.0055095799318179,0.04671566133535195
2022-05-01,0.0,-0.03276354369962147
2022-06-01,0.0693611161856679,0.011899067858918436
2022-07-01,0.0204087719438324,-0.05999033533379587
2022-08-01,-0.0373240297284371,0.04766417808989036
2022-09-01,0.0108694969088082,0.03804809440448212
2022-10-01,-0.0613003425237214,-0.09988084554839899
2022-11-01,0.0449513287849272,0.07170477811281967
2022-12-01,0.0217399132834819,0.026094201892699162
2023-01-01,-0.0162603964534958,-0.09187219259211206
2023-02-01,0.0108694969088082,0.0407646599416535
2023-03-01,0.016086288856269,0.01461496482722623
2023-04-01,0.0962768640874603,0.0281392679651256
2023-05-01,0.0922311431384684,0.01943991893988821
2023-06-01,0.0388817843694464,0.07132987869505246
2023-07-01,0.0616210841473234,0.10572190848817482
2023-08-01,-0.0940851063653414,0.011345892070283721
2023-09-01,0.0090499320972793,0.006502275850235193
2023-10-01,0.0526437183522177,-0.033057999530000735
2023-11-01,-0.0215990937708282,-0.06643811918607744
2023-12-01,0.0086956571207972,0.0975625279742729
2024-01-01,0.0790432649112893,0.024080584642789393
2024-02-01,0.0257728383699975,0.09254640028511346
2024-03-01,0.0503007305243155,0.12120175679053896
2024-04-01,0.2344006514691865,0.05976173035080301
2024-05-01,0.074747508458902,-0.1157854312953648
2024-06-01,0.0192049393861496,-0.04889264784179514
2024-07-01,0.0883691569754338,0.019910451258830557
2024-08-01,-0.1585970007734141,-0.03497553258498067
2024-09-01,0.1253376804641861,0.019171911700413533
2024-10-01,-0.1896784384902307,-0.05582945268782041
2024-11-01,-0.1067679599273752,0.07835095610744974
2024-12-01,0.0972290171001185,0.020263568448912972
2025-01-01,-0.0128619747614368,0.03521329170498282
2025-02-01,-0.0587834704820234,0.003061189331885785
2025-03-01,0.0643199821506941,-0.06754322503177147
2025-04-01,-0.0469885325100667,-0.09366767150895322
2025-05-01,0.1227345147079549,0.003920935926031927
2025-06-01,0.0618753433567798,0.03675582446574958
2025-07-01,0.1823215715699001,0.07995222657246003
2025-08-01,0.0118617588754107,-0.009174581826027064
2025-09-01,0.2942394729979399,0.0475482743865009
2025-10-01,-0.0437228110138315,-0.0007699328940832251
