ds,yhat,yhat_lower,yhat_upper
2016-09-01,0.04902637565074303,-0.22146882957818834,0.30522366165168224
2016-10-01,-0.019827458161108202,-0.286374260781963,0.2544959784429811
2016-11-01,-0.02607657304409313,-0.2984124201977666,0.22657871559437012
2016-12-01,0.07677670871694915,-0.20854753235893111,0.3675799989754118
2017-01-01,0.014304157210442042,-0.259023844864985,0.30201721717750285
2017-02-01,0.050811909957993937,-0.23352253907656764,0.327498789297444
