company,order,lag,cv_rmse,cv_mae,cv_aic,insample_rmse,insample_mae,n225_coef,n225_pvalue,splits
明和地所,"(1, 1, 1)",1,0.0889668592191916,0.06412005919282111,-246.11799391656078,0.09182106395904412,0.0648349730251858,0.8926707527577531,6.051889804453295e-29,5
明和地所,"(1, 1, 1)",2,0.09915039617399643,0.07367132075166063,-209.79616586315097,0.10412941725487006,0.07358260023979932,0.1136901357721694,0.3217071641228404,5
明和地所,"(1, 1, 1)",3,0.09762858983710562,0.07258415556882676,-206.45262094122918,0.10512299624584344,0.07454742689554618,0.11521502162040013,0.2777646718212191,5
明和地所,"(1, 1, 1)",6,0.09857710233321738,0.07243468318789918,-206.11496128714103,0.10382790852147658,0.0735306214450173,-0.058443533356712755,0.5553514514120577,5
明和地所,"(1, 1, 1)",9,0.09878181689884225,0.07382035959296437,-201.84911450904173,0.10365030902022614,0.07309012573947198,-0.13775276917216298,0.1907019879020797,5
明和地所,"(1, 1, 1)",12,0.09879636201721985,0.07348295921561884,-212.0813329106125,0.10668559183292806,0.07436462018267065,-0.16662561179953309,0.10266175149210359,5
明和地所,"(2, 0, 1)",0,0.0972382120767962,0.07219153714932607,-219.80377968462867,0.10083203120254743,0.07115940909931844,0.11476930404847363,0.23287204941465744,5
明和地所,"(2, 0, 1)",1,0.0896653111004232,0.06526243762706026,-257.68364624149325,0.08929118431532965,0.06467078731787453,0.9449759030600209,4.482642348354503e-28,5
明和地所,"(2, 0, 1)",2,0.09603741004884707,0.07097207149381612,-219.13053780350046,0.10070407063077458,0.07125432378703132,0.1318557284504136,0.2493183787645339,5
明和地所,"(2, 0, 1)",3,0.09731007754596406,0.07215962051129263,-217.02546084776955,0.10070017113081187,0.07170692063412411,0.18374801238519325,0.10530484621385824,5
明和地所,"(2, 0, 1)",6,0.09713578665268967,0.07114136623060488,-215.37379285237103,0.10122667029921802,0.07161999403564491,-0.06697741707776181,0.4654289270984757,5
明和地所,"(2, 0, 1)",9,0.09711316882579801,0.07184199881299372,-211.6114228695251,0.10088511953192059,0.0719775248493747,-0.12974712195395435,0.22986511702935364,5
明和地所,"(2, 0, 1)",12,0.09604254148345356,0.07134765206247029,-219.66968979752133,0.0996426994585282,0.07129449081210994,-0.15272324733232842,0.13833066702039423,5
ゴールドクレスト,"(1, 0, 1)",0,0.10100372538169652,0.07850853406553324,-198.01401328660202,0.10622268301292058,0.07941015165885179,0.38758873321427223,0.0007498995210557821,5
ゴールドクレスト,"(1, 0, 1)",1,0.09480508495609555,0.07180269928028606,-223.0244811967741,0.09879176041649033,0.07262293872707634,0.8267136399889791,3.8065939199279376e-31,5
ゴールドクレスト,"(1, 0, 1)",2,0.10237141131770469,0.07855553262150362,-190.51729065333933,0.10768802384955387,0.0800412565124798,0.20787814509819041,0.08780480275698663,5
ゴールドクレスト,"(1, 0, 1)",3,0.10137161567944453,0.07839660611318543,-189.8620074190632,0.10803583029881221,0.08068459836225826,-0.1253408911240549,0.24767562783588104,5
ゴールドクレスト,"(1, 0, 1)",6,0.1008861252772297,0.07744564366161762,-190.72295955257837,0.10743322497058898,0.07998264260426148,-0.01679245182199183,0.8603237096701081,5
ゴールドクレスト,"(1, 0, 1)",9,0.1006842785118163,0.07729853123455092,-189.33430796570562,0.10819766692283254,0.08003474360843196,-0.011771816847474916,0.9293465976211215,5
ゴールドクレスト,"(1, 0, 1)",12,0.09931409870753705,0.07665820951141909,-192.1193154207395,0.1063887331154779,0.0799039979332715,-0.21694796021885276,0.06985305295803114,5
ゴールドクレスト,"(1, 1, 1)",0,0.10140264761988937,0.07845498357000971,-190.42845371177287,0.10772054738926759,0.08039573678805041,0.370604120355688,0.0010883429769375722,5
ゴールドクレスト,"(1, 1, 1)",1,0.09490358554345354,0.07179314186413209,-217.20065668621356,0.10067296520276707,0.07367875537207828,0.8359913318322028,1.3720754443094234e-30,5
ゴールドクレスト,"(1, 1, 1)",2,0.10214959440159888,0.07835074715335083,-186.001928203864,0.10972229213939301,0.0812115661134542,0.18395470887697257,0.1259884451849964,5
ゴールドクレスト,"(1, 1, 1)",3,0.10302863620929162,0.07964512921489095,-181.9888508773181,0.11113416794633986,0.08224255615503466,-0.12204600102912007,0.24655070801671541,5
ゴールドクレスト,"(1, 1, 1)",6,0.10305692382199391,0.07930574200828445,-184.22112387566918,0.11017796121450979,0.08131991160855809,-0.00452118138592688,0.9650119688682861,5
ゴールドクレスト,"(1, 1, 1)",9,0.10427666106407167,0.08079049558519016,-180.5350401321955,0.11183438388281161,0.0814276628361883,-0.03104688337954186,0.8165588796399441,5
ゴールドクレスト,"(1, 1, 1)",12,0.09980753409422385,0.07715022131152656,-184.65268620006563,0.10800519481335767,0.08065625188742861,-0.22700072993430137,0.05003758542918654,5
ゴールドクレスト,"(2, 0, 1)",0,0.10101920728242164,0.07824934501642536,-196.61503444216856,0.10615126941204553,0.07888810342216714,0.40859385445682384,0.0004900386418910028,5
ゴールドクレスト,"(2, 0, 1)",1,0.09479306624007389,0.07187408555371935,-221.75227835435126,0.09864824341246231,0.07254499899398882,0.8266342896634417,6.838360066198602e-32,5
ゴールドクレスト,"(2, 0, 1)",2,0.10217449432035679,0.07827514630714758,-189.26119757488405,0.10734492365073478,0.07959728695551539,0.21034547594696495,0.08101016348219628,5
ゴールドクレスト,"(2, 0, 1)",3,0.10169821944668718,0.07919196977062483,-188.45308587632607,0.10808346377336123,0.08055662627978921,-0.1814613642457074,0.1166384116174231,5
ゴールドクレスト,"(2, 0, 1)",6,1128586171.5809283,308563357.7825912,-116.66542543520548,0.10777775100398464,0.08031758996261093,-0.0023780687072590405,0.9813106001466512,5
ゴールドクレスト,"(2, 0, 1)",9,0.10061351074940852,0.07716418531675352,-187.12235687605056,0.10759124416912554,0.08013014308563825,-0.012457086165913263,0.9261875141584615,5
ゴールドクレスト,"(2, 0, 1)",12,0.09931628437649669,0.07636622791482009,-191.70593758975284,0.10604497234451594,0.07980189473874606,-0.2433484724012975,0.04559430165278795,5
エスリード,"(1, 0, 1)",0,0.0993346510433676,0.07679207647692926,-189.6648843020398,0.10659514341260164,0.07685942829506229,0.016438185921829565,0.8937570029337685,5
エスリード,"(1, 0, 1)",1,0.08556049657793932,0.06568593740154176,-219.9246074473187,0.09435042268707966,0.06836123198297012,0.973685588393599,1.1265819773662742e-19,5
エスリード,"(1, 0, 1)",2,0.09863158200462478,0.07687516125202346,-196.27826416541865,0.1038191904765543,0.07594449651498929,0.5262209719102672,2.854202971604062e-06,5
エスリード,"(1, 0, 1)",3,0.09816242783694074,0.07581437389420584,-186.1938240043911,0.10655199018038043,0.07696747178116861,0.14054782801369678,0.22358127916091286,5
エスリード,"(1, 0, 1)",6,0.09806893000901258,0.0759680688889681,-184.45507734644698,0.10643675215541487,0.07657925725722575,0.009907749585522391,0.9363397483633877,5
エスリード,"(1, 0, 1)",9,0.0981886569304969,0.07799347347192649,-181.33141673907576,0.10691648253201437,0.0778152084408406,-0.12964773151588788,0.14132253204126985,5
エスリード,"(1, 0, 1)",12,0.09808530441555165,0.07487890907547877,-180.27465539115664,0.10642434868624538,0.07666503594421714,-0.02877481142372744,0.7771468668930114,5
エスリード,"(1, 1, 1)",0,0.10076406053223386,0.0789599701847383,-183.02052076845743,0.10793464391013659,0.07808978386258901,0.03317047364775516,0.789337040335589,5
エスリード,"(1, 1, 1)",1,0.0876475246143332,0.06865823423858265,-213.44493098626162,0.09581091140563994,0.07010874279080254,0.958938823294345,7.54330542609649e-19,5
エスリード,"(1, 1, 1)",2,0.09992553767242865,0.0790124241238414,-192.0097358623569,0.1059249871180385,0.07704989880679719,0.5321184878749822,5.2093626520588824e-06,5
エスリード,"(1, 1, 1)",3,0.10071635580230269,0.07964675882954697,-178.24958756191205,0.10862230178505239,0.07857893765993847,0.152213703217514,0.17177140601434493,5
エスリード,"(1, 1, 1)",6,0.09909375992556804,0.07770176585024886,-178.0204013752561,0.10783902458872464,0.07822975106407704,-1.168568182565244e-05,0.99991953435516,5
エスリード,"(1, 1, 1)",9,0.1004983042969612,0.08137508007724974,-176.50924639105915,0.10905949968007182,0.07984164711710623,-0.14686496763727327,0.14895641537380458,5
エスリード,"(1, 1, 1)",12,0.10068586925819882,0.07877765342476974,-174.666795746273,0.10765344475476267,0.07848962846857939,-0.04716216530222347,0.6259795587285497,5
エスリード,"(2, 0, 1)",0,0.09919912911137838,0.07662576316380348,-188.19610402318176,0.10666948332302467,0.07684436418528183,0.015562234889645752,0.8999849777019748,5
エスリード,"(2, 0, 1)",1,0.0859839162300374,0.06607435768558473,-217.99186969792703,0.09438897178798265,0.06838475518469599,0.9758386879630166,6.126730461112028e-19,5
エスリード,"(2, 0, 1)",2,0.09858858214854926,0.07683700837192976,-194.2957413108738,0.10381300494535929,0.07590377894225528,0.5197841175272405,6.843040562690183e-06,5
エスリード,"(2, 0, 1)",3,0.09974698944220081,0.0770159289656069,-184.4386275797232,0.10651731583202771,0.07687480648133434,0.12967870708846813,0.2696638404790417,5
エスリード,"(2, 0, 1)",6,0.09814781152773476,0.07618965928489654,-183.35224628143897,0.10638402816500893,0.07634480177854568,0.011884873780411837,0.9234853304317471,5
エスリード,"(2, 0, 1)",9,0.09821597500283596,0.07782649546398308,-179.78888168521894,0.10659150569196331,0.07719805791426712,-0.12364899671996897,0.15907718805999005,5
エスリード,"(2, 0, 1)",12,0.09890155925701358,0.07587847860673086,-181.70155318126382,0.10650017390563367,0.07628066981253658,-0.027785995668314346,0.7943035679365558,5
プロパスト,"(1, 0, 1)",0,0.17690403285675335,0.12458045009485996,88.69154172625362,0.2748183842661486,0.16409464191711792,0.2388485412781261,0.4981171461466136,5
プロパスト,"(1, 0, 1)",1,0.18183956588508282,0.13255155264417207,71.78363373815569,0.25740151109871523,0.15851553287724263,1.8584622308305652,7.613242343211186e-14,5
プロパスト,"(1, 0, 1)",2,0.1751413626474232,0.12036942152793531,88.49852222836468,0.2735887670790025,0.1624503766914732,-0.42439454671385857,0.15227651256609176,5
プロパスト,"(1, 0, 1)",3,0.18289294916623566,0.13943661647301459,83.84727548859647,0.2698028922696676,0.16951947814102394,0.9522653048903382,0.003609101372648697,5
プロパスト,"(1, 0, 1)",6,0.15534926056928594,0.11012329683136457,91.16248578121424,0.2763802415154034,0.16514228458616478,-0.23144458335528675,0.37204755076891494,5
プロパスト,"(1, 0, 1)",9,0.16238057727914118,0.12267440265062154,88.21223838523842,0.2756050123935669,0.16666629725737506,-0.5766149638120084,0.08831592131923545,5
プロパスト,"(1, 0, 1)",12,0.15968094796558308,0.11453552732281633,89.28649197795913,0.27779045088213145,0.1656482897041214,0.3124104285668277,0.339104907569715,5
プロパスト,"(1, 1, 1)",0,0.1850429291591445,0.13003777058574273,92.70429696709628,0.28638877875395935,0.17184663211637144,0.37701119757182333,0.270193357144234,5
プロパスト,"(1, 1, 1)",1,0.1839022001471145,0.1279320994649325,77.26299378375676,0.2721683811425954,0.15981316802454315,1.7934579181080883,1.0380591168263677e-12,5
プロパスト,"(1, 1, 1)",2,0.18853818605341016,0.13133009526886882,92.32026163218254,0.2810838492702647,0.16747165450049992,-0.4510376550442336,0.11916349563767874,5
プロパスト,"(1, 1, 1)",3,0.18959144647256504,0.1368528121517025,89.28425236883422,0.2770548278293165,0.16943377566072065,0.7941426996360604,0.00556514697990432,5
プロパスト,"(1, 1, 1)",6,0.15893995499073033,0.11248270457724503,95.40501428383504,0.2823181718193712,0.16607764440086728,-0.2696012002467579,0.2053142806823779,5
プロパスト,"(1, 1, 1)",9,0.1658546227461776,0.12660874821839768,91.9624433514854,0.28188687502847704,0.1679693664832178,-0.6072597072597744,0.03752967501728033,5
プロパスト,"(1, 1, 1)",12,0.15548747148860803,0.10978684550555255,94.52603104605672,0.2854929279066254,0.166878619907439,0.2393585672174587,0.45164844642571145,5
プロパスト,"(2, 0, 1)",0,0.17726010846394824,0.12486696524800982,91.14420096899275,0.27609616325117464,0.16400626081009428,0.2952921323280904,0.42482234939731534,5
プロパスト,"(2, 0, 1)",1,0.18185082087307272,0.13327773899206383,73.21724264908723,0.2569911021339009,0.15933525190164627,1.8807998896965012,1.9237442639820854e-13,5
プロパスト,"(2, 0, 1)",2,0.1771182252702508,0.1220508329412157,90.53054703951513,0.2735927839213433,0.16244036314058427,-0.4201933895772764,0.1702350358097494,5
プロパスト,"(2, 0, 1)",3,0.19322601449101542,0.1529403179124939,83.01490600744651,0.26822420000256375,0.17246190999243682,1.2156572769599836,0.0007408434381662724,5
プロパスト,"(2, 0, 1)",6,0.1552789692769154,0.11006681248706285,93.27279311098391,0.2763850524601421,0.16464435227812976,-0.21099209418764125,0.5265759670351795,5
プロパスト,"(2, 0, 1)",9,0.16360994962223324,0.12406402397894745,89.96638241317314,0.27545868561574344,0.16676033817497476,-0.5920359230694786,0.08136008755667423,5
プロパスト,"(2, 0, 1)",12,0.1644112676154461,0.11975292159018251,91.00413648649928,0.27764944293595717,0.16629908992516088,0.3413951163768638,0.3385918306496305,5
アーバネットコーポレーション,"(1, 0, 1)",0,0.08445892896312696,0.05739171176035275,-110.484391897162,0.11566729898846487,0.07207313830077502,-0.0016586811441150306,0.9905563409173752,5
アーバネットコーポレーション,"(1, 0, 1)",1,0.08143488502644916,0.0641496143215311,-144.2097080528813,0.10178144844698615,0.06891387255373581,1.052233291528775,3.812186782556978e-14,5
アーバネットコーポレーション,"(1, 0, 1)",2,0.08425418385944407,0.061026899560544835,-116.3194309343955,0.11456682603015991,0.07383691564115659,0.40486911037641643,0.0035862784597955727,5
アーバネットコーポレーション,"(1, 0, 1)",3,0.08308270895429012,0.05601397278836919,-110.31078911793074,0.11670494873659211,0.07175400380932336,-0.047791724340705194,0.7344954042572518,5
アーバネットコーポレーション,"(1, 0, 1)",6,0.08300143910644898,0.05583482568863672,-113.32571579273376,0.11519602639668702,0.07202762049102045,0.0782314100551608,0.5463925659632114,5
アーバネットコーポレーション,"(1, 0, 1)",9,0.08281189611979392,0.05519013600356406,-114.18148988929049,0.11428845319032825,0.07084579931128725,-0.12090543673635994,0.4350011537156462,5
アーバネットコーポレーション,"(1, 0, 1)",12,0.08444209054965879,0.057231841421392135,-113.03086587675853,0.12041912496598664,0.07237851070397484,0.03703225495026634,0.7453888142720628,5
アーバネットコーポレーション,"(1, 1, 1)",0,0.09357786415525729,0.07046056939924861,-104.26204139246818,0.11845796727933647,0.0751295274493049,-0.0068502523837691825,0.958008582514536,5
アーバネットコーポレーション,"(1, 1, 1)",1,0.08344123537106427,0.06337755228779196,-138.9030689543717,0.10412970633831181,0.0721847328769907,1.0410748881826228,1.249646141352041e-16,5
アーバネットコーポレーション,"(1, 1, 1)",2,0.08820109736555275,0.06402962483648206,-112.91425888001206,0.11657342574918171,0.07681611499311104,0.46647738111339815,0.002804648263910095,5
アーバネットコーポレーション,"(1, 1, 1)",3,0.08848644391783322,0.061056742946216803,-103.39391086727036,0.11965659818328502,0.07510879595442697,-0.06907650362205485,0.5959778125983026,5
アーバネットコーポレーション,"(1, 1, 1)",6,0.08836601715491887,0.06132143342385034,-105.07678735403117,0.11899187688606577,0.07546277818771445,0.03904106980916539,0.7315890987316527,5
アーバネットコーポレーション,"(1, 1, 1)",9,0.08218877301061536,0.054574323832269254,-106.42029019288381,0.11858225843950675,0.0749097888624395,-0.15816960526786114,0.2829965471416259,5
アーバネットコーポレーション,"(1, 1, 1)",12,0.08670107663713991,0.058746073260971456,-107.18707476172838,0.12945631587981105,0.07633546168113202,0.011880810669232312,0.9195447953276599,5
アーバネットコーポレーション,"(2, 0, 1)",0,0.08466172250902437,0.057428677959950526,-109.43533622167384,0.11558769384117534,0.07199532928659771,0.02559203255776932,0.85422706701371,5
アーバネットコーポレーション,"(2, 0, 1)",1,0.08235234077569456,0.06517781864493051,-140.21591827081392,0.10332666946124192,0.07079649442886399,1.1017420292127351,1.0298280331430954e-14,5
アーバネットコーポレーション,"(2, 0, 1)",2,0.08595541524117337,0.06246743920314997,-117.56320931370165,0.11364216069752021,0.07383523265882186,0.49200359765609286,0.0011689504970498934,5
アーバネットコーポレーション,"(2, 0, 1)",3,0.08340940349376809,0.05584139447228291,-109.3246561063003,0.11625262927890509,0.07166731287483274,-0.08935816396342772,0.581759625857668,5
アーバネットコーポレーション,"(2, 0, 1)",6,0.08343866121095417,0.056344415918174275,-111.38688067134294,0.11518247925049219,0.07200957753882385,0.07687925179013833,0.5545899041100983,5
アーバネットコーポレーション,"(2, 0, 1)",9,0.08278701033625249,0.05525827256813646,-113.09711820957587,0.11386325094032411,0.07060350839880411,-0.12910953106351963,0.4303531236364767,5
アーバネットコーポレーション,"(2, 0, 1)",12,0.08486754581467108,0.057881689837048125,-114.04840913813818,0.1159449662394822,0.07090364994997297,0.019527811922129316,0.8680154013550998,5
セントラル総合開発,"(1, 0, 1)",0,0.1267567159741866,0.09357346195831089,-58.14232854367815,0.14920782363401142,0.09096930891767609,0.3699491415704878,0.010567549386079959,5
セントラル総合開発,"(1, 0, 1)",1,0.11431089841373736,0.08316122629153248,-72.16968498741058,0.14120818313689285,0.08781936590849954,1.0329544200943932,2.6153450701728264e-11,5
セントラル総合開発,"(1, 0, 1)",2,0.11838202875576727,0.08979127788299426,-51.65233999918847,0.15043049192013466,0.09343966512545912,0.29759005711151004,0.22627551243903743,5
セントラル総合開発,"(1, 0, 1)",3,0.11721919350039194,0.08823012242627389,-52.62755366263129,0.14985485924306766,0.09493606160993927,0.3900864801648087,0.07335546517944021,5
セントラル総合開発,"(1, 0, 1)",6,0.11257313463292404,0.08147454937324268,-48.89955958403459,0.15140574809009252,0.09326932757802738,-0.25495180261972517,0.18043248546424862,5
セントラル総合開発,"(1, 0, 1)",9,0.11139199301212355,0.08243351759099497,-49.259317570198,0.14961616407263323,0.09285099858868058,-0.5916825880611376,7.102745973942143e-05,5
セントラル総合開発,"(1, 0, 1)",12,0.10828496390870031,0.07677346730608145,-43.39586027940297,0.15372920734018222,0.09457516438663954,-0.19635408734742313,0.34826588677928727,5
セントラル総合開発,"(1, 1, 1)",0,0.1217592196464649,0.08778984472838425,-50.959839523648576,0.1516348947381838,0.09287610746886377,0.4462139001361494,0.0027297377885037136,5
セントラル総合開発,"(1, 1, 1)",1,0.11611256727353278,0.0856153578395722,-64.47782479935798,0.14330052996504536,0.08895987976703361,1.08525060297114,7.400884142856008e-14,5
セントラル総合開発,"(1, 1, 1)",2,0.11818341042614251,0.0858756616648746,-45.87622646600498,0.15319902139696903,0.09421115156798368,0.39199339610379225,0.11753986626013105,5
セントラル総合開発,"(1, 1, 1)",3,0.11821052206262408,0.08792777462009478,-46.66071622359362,0.15258897937676355,0.09683220909179872,0.44827815500145063,0.0025604535742349012,5
セントラル総合開発,"(1, 1, 1)",6,0.11371270938711435,0.0833776174076899,-42.42116686538285,0.15471619425426913,0.09555507276730278,-0.2690663166514992,0.12346573775531886,5
セントラル総合開発,"(1, 1, 1)",9,0.11168831598787925,0.0838109272582824,-43.17791911684266,0.1532112899928475,0.09661692383349675,-0.6143773216520201,0.0003044187986860744,5
セントラル総合開発,"(1, 1, 1)",12,0.12106613429729904,0.08962441440469436,-36.62127574739121,0.15870044131965777,0.0988112050992058,-0.17931290893590968,0.34440939812466376,5
セントラル総合開発,"(2, 0, 1)",0,0.12546531640085676,0.09275139168611946,-60.43248450356403,0.14787611781606344,0.09162680166718926,0.388459026110302,0.009810324508092372,5
セントラル総合開発,"(2, 0, 1)",1,0.1140711121792873,0.0837450027230435,-68.49213402958564,0.1406877000065913,0.08773753284662553,0.9924827797082939,5.682029218660115e-10,5
セントラル総合開発,"(2, 0, 1)",2,0.11747304648378276,0.08724385551120208,-52.91654394690867,0.14922618917878305,0.09354685548366184,0.291132516053455,0.2261072640644336,5
セントラル総合開発,"(2, 0, 1)",3,0.11934001076554553,0.08988089979188177,-53.945224918682484,0.14929915000424324,0.09474001620162739,0.3173127573379932,0.19614411923315267,5
セントラル総合開発,"(2, 0, 1)",6,0.11442672369718561,0.0826141538946543,-52.04543545476961,0.14855403527466488,0.09520840853344009,-0.23119577590120427,0.24575527127341912,5
セントラル総合開発,"(2, 0, 1)",9,0.11276704887781333,0.08355025330937822,-53.87868611438497,0.14599012196864822,0.09580705594942883,-0.6095412932418273,3.0090506087050097e-05,5
セントラル総合開発,"(2, 0, 1)",12,0.11012757956414616,0.0786807397127521,-47.78853101123677,0.1507984083342021,0.09781237036296478,-0.26544365503753564,0.11286523892275117,5
ディア・ライフ,"(1, 0, 1)",0,0.12185403915457156,0.08984100359947367,-73.45635111319567,0.16497498953473108,0.1022907921256829,0.17443002869067614,0.4038370140610176,5
ディア・ライフ,"(1, 0, 1)",1,0.11254472648980177,0.08222235618761234,-99.04742909429993,0.1525005011446633,0.0935391605409687,1.2676642363141226,2.1753748600386366e-22,5
ディア・ライフ,"(1, 0, 1)",2,0.1278481077982414,0.09824261202405575,-83.63422961689481,0.13904013190310863,0.09694868347907762,0.8568254428839287,5.773738192762993e-07,5
ディア・ライフ,"(1, 0, 1)",3,0.12494484107617898,0.09233990447809005,-77.4571172464663,0.14523706829611802,0.09634551210875981,0.2748825855793653,0.1530488951371186,5
ディア・ライフ,"(1, 0, 1)",6,0.1219877517995315,0.08968491614489157,-77.8642381430659,0.143661012681376,0.09740237805940326,0.05286328349183195,0.8091111954839737,5
ディア・ライフ,"(1, 0, 1)",9,0.12351546929307555,0.09133573649120907,-82.21300437513692,0.1409710304454505,0.09482761967235287,-0.02244178226746916,0.9180985546711004,5
ディア・ライフ,"(1, 0, 1)",12,0.12304725693217977,0.09042570398275036,-85.06002646137287,0.1394981468873151,0.09395272272268387,-0.1498942599472691,0.4520800766451517,5
ディア・ライフ,"(1, 1, 1)",0,0.12274131861463766,0.09030543009565857,-58.50997908054585,0.18913514885527327,0.11363307985765059,0.0031808780593464243,0.9861052325454971,5
ディア・ライフ,"(1, 1, 1)",1,0.11232995797050485,0.08180785192305602,-95.61737976816843,0.1707281706517991,0.09956576863129421,1.2019343813828998,1.1760743948418654e-18,5
ディア・ライフ,"(1, 1, 1)",2,0.125968561735108,0.09595266399258649,-80.1980450276682,0.14038364238668,0.09804102849824943,0.7887807497269623,2.353222749178117e-06,5
ディア・ライフ,"(1, 1, 1)",3,0.12341751589827783,0.09104827477402525,-72.87775889621739,0.14575709437883624,0.09976248562333583,0.19790362795986444,0.2379504783488935,5
ディア・ライフ,"(1, 1, 1)",6,0.12193887599637439,0.08908343447251346,-72.31166881741521,0.14860767514669426,0.10047433242834637,0.0567750820585368,0.7731871225071089,5
