company,seasonality_mode,changepoint_prior_scale,seasonality_prior_scale,reg_lag,train_rmse,train_mae,test_rmse,test_mae,n225_coef,params
エスリード,additive,0.05,15.0,1,0.09306818873200744,0.06788257249048979,0.06786932345859716,0.05267827735832679,1.0096682346779293,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
エスリード,additive,0.2,5.0,1,0.09186810505285631,0.06707303937908773,0.07165787060004994,0.05764130227365158,1.003116031243855,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
エスリード,additive,0.2,15.0,1,0.09184778889596051,0.06670619172879168,0.07075129858968451,0.056361656995184424,1.0033998277852563,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
エスリード,multiplicative,0.05,5.0,1,0.10970080087986323,0.0797380162770115,0.056549391285166686,0.04419122580221429,0.4464174925567172,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
エスリード,multiplicative,0.05,15.0,1,0.1096959576048275,0.07974660256941037,0.056579052323863656,0.044221763052445816,0.4648110742136145,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
エスリード,multiplicative,0.2,5.0,1,0.09212272759328932,0.0676934676149529,0.06491069341689612,0.047074359269765824,79.37057175661894,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
エスリード,multiplicative,0.2,15.0,1,0.09233219611231941,0.0677850882315088,0.06379277070935166,0.04688959557559123,64.5372762583317,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
プロパスト,additive,0.05,5.0,1,0.26518305358680777,0.16435279891328916,0.0991585956010468,0.07964791622068712,1.9259039204831323,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
プロパスト,additive,0.05,15.0,1,0.26506202289555136,0.16414329063347355,0.0987468677189636,0.0790944899272412,1.9189748043578683,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
プロパスト,additive,0.2,5.0,1,0.26055496766774067,0.16444859606474596,0.10624902198057282,0.0799192201614417,1.9146327992609984,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
プロパスト,additive,0.2,15.0,1,0.26047354317249766,0.1645911314793399,0.10688242815769065,0.07996268777906758,1.9148008123061055,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
プロパスト,multiplicative,0.05,5.0,1,0.29264653803893137,0.173437645815776,0.08783831436834932,0.06308177763330904,0.19142291121172286,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
プロパスト,multiplicative,0.05,15.0,1,0.29287837227803454,0.17362011403850536,0.08775352150248512,0.06305005313402066,0.5074516683147032,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
プロパスト,multiplicative,0.2,5.0,1,0.2236820311976984,0.1501786997353768,0.08745242686684233,0.06174876761438882,-20.891229976183197,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
プロパスト,multiplicative,0.2,15.0,1,0.22325927920894864,0.14973925715117598,0.0877448257909204,0.062045564767070155,-20.039136629014994,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
アーバネットコーポレーション,additive,0.05,5.0,1,0.10148878654322159,0.07140624624299088,0.07832093037113985,0.06166061584996387,1.1625334410471337,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,additive,0.05,15.0,1,0.10142621360628801,0.071378813604394,0.07839827827328803,0.06177600224907349,1.162975699530016,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
