company,seasonality_mode,changepoint_prior_scale,seasonality_prior_scale,reg_lag,train_rmse,train_mae,test_rmse,test_mae,n225_coef,params
明豊エンタープライズ,additive,0.05,5.0,1,0.1810249078849717,0.10917463169821848,0.10143271302121382,0.08959212080533847,0.06383103466717009,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
明豊エンタープライズ,additive,0.05,15.0,1,0.18093847344857905,0.10915792579346299,0.10160812771781727,0.08969497171467448,0.06370716218024847,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
明豊エンタープライズ,additive,0.2,5.0,1,0.17450830029808725,0.11147809592670123,0.12710591852705105,0.10707798244382664,0.05918246804962339,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
明豊エンタープライズ,additive,0.2,15.0,1,0.17464379921926662,0.11077847885248661,0.12436350487506911,0.10500989343137525,0.05958861884572164,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
明豊エンタープライズ,multiplicative,0.05,5.0,1,0.19639461996919932,0.11829508164771735,0.1134702146035849,0.08749683520339503,-0.1775587844470134,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
明豊エンタープライズ,multiplicative,0.05,15.0,1,0.19637870904117039,0.11826980722486408,0.11356000285452579,0.0876036909147175,-0.17908980981695735,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
明豊エンタープライズ,multiplicative,0.2,5.0,1,0.18095882364931942,0.10851589777471314,0.11190605728070044,0.08828428092147773,-2.0255688769056017,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
明豊エンタープライズ,multiplicative,0.2,15.0,1,0.1791041563161563,0.10703977399819112,0.11112120398998417,0.08797717368410106,-2.420491832125204,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
明和地所,additive,0.05,5.0,1,0.08924727260162112,0.06503294613260827,0.09001324788409906,0.053811997065049404,0.052312460030712334,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
明和地所,additive,0.05,15.0,1,0.08924696131608534,0.06500902142760454,0.08990676264353191,0.053725269376949124,0.05222432268364429,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
明和地所,additive,0.2,5.0,1,0.08858897528488208,0.06448279584405966,0.09228539859232932,0.05460430469091476,0.05300642035628238,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
明和地所,additive,0.2,15.0,1,0.0890053893946253,0.06463774475222667,0.08905500204494395,0.052075088470435994,0.05229781726810415,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
明和地所,multiplicative,0.05,5.0,1,0.1045476798038464,0.07536974250295633,0.07211587925642052,0.05129196584791516,0.006476303219558052,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
明和地所,multiplicative,0.05,15.0,1,0.10454617862390474,0.07535822690967808,0.0719932634271867,0.05116923247076477,0.006464372627328673,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
明和地所,multiplicative,0.2,5.0,1,0.08911387444774298,0.064528478944823,0.08372250722988404,0.04764460375161006,-6.21305211490293,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
明和地所,multiplicative,0.2,15.0,1,0.09011547607105806,0.0653509864790354,0.0779884192939893,0.04555627930169353,-3.865390217777478,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
ゴールドクレスト,additive,0.05,5.0,1,0.10025370089478887,0.07314845881726235,0.07115364231496837,0.05968772772375172,0.04764385657161052,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
ゴールドクレスト,additive,0.05,15.0,1,0.10025275500129549,0.07315428479251516,0.07115888910890761,0.059699739358424986,0.04749514378386081,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
ゴールドクレスト,additive,0.2,5.0,1,0.09809096498727414,0.07319274110056337,0.08019113307420558,0.06333538856174041,0.045152940927891495,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
ゴールドクレスト,additive,0.2,15.0,1,0.0980927457416068,0.07325502678973998,0.0807349051695595,0.06356112621963643,0.045046745705291914,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
ゴールドクレスト,multiplicative,0.05,5.0,1,0.11202151862394026,0.0840928019708376,0.056021309155454814,0.04454779469993955,0.028798517744205075,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
ゴールドクレスト,multiplicative,0.05,15.0,1,0.11202151787897026,0.08409280145651982,0.05602131380309816,0.04454779885474954,0.028798592415568678,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
ゴールドクレスト,multiplicative,0.2,5.0,1,0.09771000401901757,0.07205291571049409,0.05606487981919371,0.04433851139513723,7.262441742592258,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
ゴールドクレスト,multiplicative,0.2,15.0,1,0.11199712647294258,0.08397625164258596,0.05508574365286629,0.04400574483780264,0.034776953032035034,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
エスリード,additive,0.05,5.0,1,0.09307511219021437,0.06789572831879534,0.06787906829114056,0.05265724007536123,0.05388298836463598,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
エスリード,additive,0.05,15.0,1,0.0930681812330238,0.06788260234806255,0.06786947674267893,0.05267848268970055,0.05379498921992268,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
エスリード,additive,0.2,5.0,1,0.09186921486999328,0.06705791036017011,0.07162856043836016,0.05752408579001624,0.05342051105960379,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
エスリード,additive,0.2,15.0,1,0.09184865118983736,0.06670812896212096,0.0707491056824627,0.05639076965387193,0.053479095207907654,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
エスリード,multiplicative,0.05,5.0,1,0.10970080086732696,0.0797380161824409,0.05654939132831199,0.0441912258203196,0.023785055663784305,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
エスリード,multiplicative,0.05,15.0,1,0.10969595754737235,0.0797466039989269,0.05657904589196433,0.0442217574037134,0.02476507686148283,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
