company,seasonality_mode,changepoint_prior_scale,seasonality_prior_scale,reg_lag,train_rmse,train_mae,test_rmse,test_mae,n225_coef,params
明豊エンタープライズ,additive,0.05,5.0,5,0.18122650018037909,0.11814796484043394,0.1387699224228573,0.11170136620741637,0.01957713631846836,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
明豊エンタープライズ,additive,0.05,15.0,5,0.181304877739331,0.1181039460587569,0.1388804984365828,0.1131927512414212,0.020171429492522826,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
明豊エンタープライズ,additive,0.2,5.0,5,0.18104276334325273,0.11856429515058396,0.1393153156956393,0.11165385875546945,0.019033691715408342,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
明豊エンタープライズ,additive,0.2,15.0,5,0.18110013556976448,0.11830233143880539,0.13802538048444576,0.11070821865487777,0.019153707904709872,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
明豊エンタープライズ,multiplicative,0.05,5.0,5,0.1978797877018931,0.11735611162817439,0.11072056951876103,0.08524146821197175,-0.001807990774811689,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
明豊エンタープライズ,multiplicative,0.05,15.0,5,0.19788151077411426,0.11735334627579373,0.11077858193830702,0.08528659134678455,-0.001695870641837045,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
明豊エンタープライズ,multiplicative,0.2,5.0,5,0.1504802605372259,0.1037933468031092,0.12890645217983146,0.09724468759015385,-1.9277456662714099,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
明豊エンタープライズ,multiplicative,0.2,15.0,5,0.18464634347734712,0.11543758846073593,0.11558868564833143,0.08974757423316089,-1.4673043725944694,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
明和地所,additive,0.05,5.0,5,0.1025835578470168,0.07224275898747834,0.0780831940216815,0.05148717409149389,-0.001995525761402256,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
明和地所,additive,0.05,15.0,5,0.10259448224918541,0.07227386095200074,0.07794482322810697,0.05154930827956867,-0.0019052337861131805,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
