company,seasonality_mode,changepoint_prior_scale,seasonality_prior_scale,reg_lag,train_rmse,train_mae,test_rmse,test_mae,n225_coef,params
アーバネットコーポレーション,additive,0.05,15.0,3,0.1190890709307985,0.07762634854189211,0.06198086119140539,0.04981257738405472,0.003211145559380117,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
アーバネットコーポレーション,additive,0.2,5.0,3,0.11238444365249896,0.0752132469174793,0.07891674233266636,0.06245776320165141,0.0011638877014036406,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,additive,0.2,15.0,3,0.11230371878162801,0.07507120837031993,0.07849175113578385,0.062126485645956485,0.0010148142764928795,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
アーバネットコーポレーション,multiplicative,0.05,5.0,3,0.12367526689196062,0.0771451595947519,0.05285479890536356,0.04576680128194326,-0.0027112865336917213,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,multiplicative,0.05,15.0,3,0.12364982781376091,0.07709865301684064,0.052484466253236245,0.04522353160449772,-0.0024239032511312554,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
アーバネットコーポレーション,multiplicative,0.2,5.0,3,0.10622553072671347,0.0704456575889233,0.04971377066549778,0.039045421141012046,-0.029521134432200904,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
アーバネットコーポレーション,multiplicative,0.2,15.0,3,0.10628633872646316,0.07040537627240055,0.049147951826523116,0.0377250418826717,-0.048115868778255674,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,additive,0.05,5.0,3,0.15534071630822113,0.0990379560919202,0.06985094900752375,0.05864918078499671,0.02718492289179329,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,additive,0.05,15.0,3,0.15537116448329924,0.09898558402112388,0.06893394038356382,0.05740323770779351,0.02739303617540789,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,additive,0.2,5.0,3,0.15336341133962172,0.09796742199905246,0.07294316461365677,0.06176393415228343,0.028707340598609608,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,additive,0.2,15.0,3,0.15339487954137962,0.09798576585142527,0.07292320759993333,0.061809419369287986,0.02877763084613985,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,multiplicative,0.05,5.0,3,0.1604112887237498,0.09666179133226765,0.06204608267425714,0.05502169438109478,-0.015844588830201404,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,multiplicative,0.05,15.0,3,0.1604090562223867,0.09670590487173715,0.0635972780336895,0.056829543964267926,-0.01801497232561359,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
セントラル総合開発,multiplicative,0.2,5.0,3,0.11579729861133571,0.08299801488957614,0.047668322316217024,0.03908772474823337,-1.844297473676839,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
セントラル総合開発,multiplicative,0.2,15.0,3,0.11532815633127713,0.08238591549633575,0.04712046336745507,0.038165814528929344,-1.6540565758707704,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,additive,0.05,5.0,3,0.14510130425924564,0.09988992494707495,0.09707285684327611,0.07598761420296853,0.018692592443712654,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,additive,0.05,15.0,3,0.14510324587832177,0.09989203561156679,0.09707902911526398,0.07599525686089663,0.018693819081388816,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,additive,0.2,5.0,3,0.1365575676585476,0.09560672904321012,0.12284228324714237,0.10000785515083584,0.02022955946845095,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,additive,0.2,15.0,3,0.1359451479333712,0.09517322078853672,0.12442388004252755,0.10200917351752077,0.019213313115773352,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,multiplicative,0.05,5.0,3,0.149540730505719,0.1000942598535547,0.09012543744811774,0.06904850590383586,-0.0030135035980908232,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,multiplicative,0.05,15.0,3,0.1493158251169788,0.09954703028564846,0.09290618233714895,0.07261214886166768,-0.0009559266846024381,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
ディア・ライフ,multiplicative,0.2,5.0,3,0.13063945112225495,0.09236529282395638,0.09200523106907213,0.07366113739284684,-0.7883646877894206,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
ディア・ライフ,multiplicative,0.2,15.0,3,0.13057123434187645,0.09328273121636273,0.09550030892659549,0.07793789431794691,-1.1790310679203282,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,additive,0.05,5.0,3,0.09792319663832755,0.0706712033891045,0.04177873885341611,0.032211302065548786,-0.001388850908294734,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,additive,0.05,15.0,3,0.09795838570889383,0.07067452782427253,0.04304509323426103,0.033422821112445135,-0.0014254960821078971,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,additive,0.2,5.0,3,0.09349307246108657,0.06720093737126806,0.056652327463089604,0.04435918928786759,0.004819789260785916,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,additive,0.2,15.0,3,0.0933086840253862,0.06678668523002682,0.05480053859790404,0.04370601235472721,0.0038802232478229,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,multiplicative,0.05,5.0,3,0.10733573553505195,0.07591477195279497,0.0591780349514585,0.0475445974086382,-0.12955051166305023,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,multiplicative,0.05,15.0,3,0.10739109116953112,0.07599070886245485,0.06043597119296245,0.04889048523362229,-0.12834419186075227,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コーセーアールイー,multiplicative,0.2,5.0,3,0.09896190304686421,0.07074572185173059,0.05522831880416625,0.04487762800355163,0.03495119712871403,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コーセーアールイー,multiplicative,0.2,15.0,3,0.09906654964519834,0.07071702245347937,0.05396261016633687,0.04404175755436229,0.06019533315558592,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,additive,0.05,5.0,3,0.16939717117294667,0.11228743112649224,0.11372005487026371,0.09272574294484696,0.001805945670051562,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,additive,0.05,15.0,3,0.16934908309839153,0.1121475722192234,0.11448324522042615,0.09181984874425009,0.0024802881701719596,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,additive,0.2,5.0,3,0.1663636661617368,0.11020506156340606,0.1265325139206554,0.10094581730661521,0.0053617065412718285,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,additive,0.2,15.0,3,0.1665709622197027,0.10988712776043741,0.12342190543402165,0.09913952388828191,0.00469350848503582,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,multiplicative,0.05,5.0,3,0.17521975919961133,0.11325323960193728,0.09197024190066125,0.07459809632330627,0.0015167099059990104,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,multiplicative,0.05,15.0,3,0.17522559990688233,0.11326210410753962,0.09183222490912812,0.07459446019159788,0.0014603413943492752,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
コスモスイニシア,multiplicative,0.2,5.0,3,0.1663780909917397,0.10940611093133949,0.09197383740236435,0.07379538849392626,0.14008323511944357,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
コスモスイニシア,multiplicative,0.2,15.0,3,0.16528103376264125,0.10808783537364486,0.09345708706732592,0.07511570016754875,-0.06979553119505807,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,additive,0.05,5.0,3,0.1077442613784135,0.076608564345457,0.0430975420023635,0.03649294856571789,0.004837488812381622,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,additive,0.05,15.0,3,0.1077451109561448,0.07661258166547769,0.04304679110056798,0.036424919349161346,0.0048075323969093454,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,additive,0.2,5.0,3,0.10544851030758691,0.07486552044087359,0.051783337554998476,0.043030636186546005,0.008547955845303113,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,additive,0.2,15.0,3,0.10581526494581589,0.07490778596597611,0.04778401158925731,0.039922038238854124,0.0075265202793293835,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,multiplicative,0.05,5.0,3,0.1102575115640678,0.07826547322564423,0.041155261348341646,0.03583025160240449,0.016050019444635084,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,multiplicative,0.05,15.0,3,0.1102591562845887,0.07826326893384329,0.04117693406495545,0.035862755504242144,0.01598115435670091,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日神グループホールディングス,multiplicative,0.2,5.0,3,0.11015920335602405,0.0781906191676027,0.04125139670315042,0.0356700621770125,0.00725961351874114,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日神グループホールディングス,multiplicative,0.2,15.0,3,0.11013508616074975,0.07818393536791425,0.0412548419332108,0.03569504117213041,0.008750711619096461,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,additive,0.05,5.0,3,0.10375625124177991,0.07206534098048892,0.11976697551861168,0.0861157146145986,0.004509790378639001,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,additive,0.05,15.0,3,0.10377591481287608,0.07208724777069316,0.1202028616519176,0.08670168537272886,0.004436362836073211,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,additive,0.2,5.0,3,0.10240849608195558,0.07047403259981577,0.11583421555885105,0.08812819821371427,0.0056640679567861625,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,additive,0.2,15.0,3,0.10238767284055393,0.070396381717715,0.1157702214914664,0.08833471745025208,0.00567463332861286,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,multiplicative,0.05,5.0,3,0.1110868965753296,0.0759092720113151,0.12090980831711368,0.08501774213393853,0.013827109234926627,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,multiplicative,0.05,15.0,3,0.11109502149185795,0.07589329711704272,0.12089505341475652,0.08500135743822823,0.014050027221026565,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,multiplicative,0.2,5.0,3,0.09962715789701375,0.06946738349980278,0.11452858319640237,0.08100939995882787,0.07110922426131432,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,multiplicative,0.2,15.0,3,0.09930357074432661,0.06912090348882319,0.11422562341745854,0.08090191140572776,0.1580866918311496,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日本エスコン,additive,0.05,5.0,3,0.6212526059467602,0.20274613216723664,0.08850975366187437,0.07743251733749536,0.0018019891009357727,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日本エスコン,additive,0.05,15.0,3,0.6168660505662646,0.20164453822008577,0.14333082150795015,0.11512823336473355,0.0026080667710426234,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日本エスコン,additive,0.2,5.0,3,0.6152417148286035,0.20439300538232957,0.1544675409928972,0.11540477227759373,0.002056504436907747,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日本エスコン,additive,0.2,15.0,3,0.6152100486763531,0.20479326608819756,0.1567383817194784,0.11536286670277479,0.00213473375129673,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日本エスコン,multiplicative,0.05,5.0,3,0.6261526682507392,0.18934737624698006,0.036588888528825976,0.030444178754275825,-0.0001859156580005873,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日本エスコン,multiplicative,0.05,15.0,3,0.6261259574100029,0.19034933676263147,0.041567726318645366,0.037024934143109194,-0.000187947083782747,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日本エスコン,multiplicative,0.2,5.0,3,0.26185355926609066,0.13614004761021617,0.04987949337475148,0.03841914092891556,1.0266056108357369,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日本エスコン,multiplicative,0.2,15.0,3,0.25886408736933786,0.13640314437436243,0.0496004698020936,0.038374380875556786,1.3370919456778267,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
