ds,y,n225_ret,yhat,yhat_lower,yhat_upper
2006-01-01,-0.0520317802629497,0.03287048573042182,-0.043693666925228775,-0.2791663418425838,0.19283984120697897
2006-02-01,0.0307717218296024,-0.02705307234831754,-0.015495735518678815,-0.259685468423087,0.22115115731105983
2006-03-01,0.0,0.05137026938608603,-0.04743152853384009,-0.29377890334629364,0.19057175110385072
2006-04-01,0.0351862977019757,-0.009034400585879473,-0.011790907048438617,-0.2451684918679779,0.23504553332983405
2006-05-01,-0.0429298167829244,-0.08895215815162337,-0.015515745162624196,-0.26426060247729993,0.21724274965381832
2006-06-01,-0.099762069442948,0.0024440788623655654,-0.005890657710707729,-0.24319276840176526,0.22243740619414978
2006-07-01,-0.1067245979207733,-0.003124486358773102,-0.03815945389389108,-0.2755110034121169,0.19352015180788887
2006-08-01,-0.1349950330970223,0.04329808006264573,-0.11979545732894364,-0.3579698215095965,0.12471504945919978
2006-09-01,0.0023406427021455,-0.0008168804652927689,0.022372734325869913,-0.21212324077194325,0.27721978035502715
2006-10-01,0.1701670131003346,0.016713322400231163,-0.0975749843902865,-0.34591920912454716,0.1467588717141589
2006-11-01,0.0964451836185507,-0.007655152514598889,-0.06706696631003341,-0.2885339296824549,0.17345591479886552
2006-12-01,-0.0102010010159377,0.056820981437632985,0.0076682853189618955,-0.2343354660733356,0.24645175304352637
2007-01-01,-0.035608537867112,0.009106867839774088,-0.05040036080430399,-0.28656671933775313,0.1926150698550177
2007-02-01,-0.0132119025636184,0.012616042851069568,-0.007556993709199315,-0.24302898465711642,0.23624942213743633
2007-03-01,-0.0838499613440113,-0.018140520403065467,-0.050199200325902076,-0.28614029439608635,0.1971339701335513
2007-04-01,-0.0544878223082258,0.006501381802507973,-0.005111101461348945,-0.23634951417565103,0.23010151619106742
2007-05-01,0.0215835032265277,0.026951267600875985,0.004345571498155509,-0.22170574475670105,0.2609882752809774
2007-06-01,0.0211273743283191,0.01458395246251271,-0.0019429352456444074,-0.22120015832461315,0.22979186424380948
2007-07-01,-0.0835329508181106,-0.050281168389241335,-0.043907938870571366,-0.28047185372459565,0.18951233634568795
2007-08-01,-0.0114287184509251,-0.040208927842362074,-0.12443899863342779,-0.3717560600704232,0.10249002657007152
2007-09-01,-0.1006885541548473,0.012987803166783683,0.02737724710499837,-0.20610076879403086,0.2727062623891524
2007-10-01,0.0333362960391385,-0.0028671758182022165,-0.10290512957688747,-0.3280638140769672,0.12473895441348047
2007-11-01,0.0401660629358874,-0.0652307907023393,-0.06388577402065729,-0.3065394500771934,0.1578386388601848
2007-12-01,-0.0320026733536905,-0.024067524866554734,-0.0005080000587742856,-0.24151316857612545,0.252074481741618
2008-01-01,-0.0919014038184523,-0.11884527093324926,-0.07255567200928562,-0.31732801078881345,0.17887046669169662
2008-02-01,-0.0953101729926453,0.0007758496357014754,-0.007124401680925124,-0.2500945833289893,0.22575634458154067
2008-03-01,-0.0198025913305123,-0.0825220295222245,-0.06845256284981316,-0.32670854990249554,0.1782478868158075
2008-04-01,-0.1743534926868888,0.10051476460118139,0.009126227161927472,-0.23473629681028185,0.24721017455046737
2008-05-01,-0.0475407985802983,0.03466649206846666,0.01084873891296656,-0.22941370336467637,0.25130280500579577
2008-06-01,0.1165336397390547,-0.06164155416327989,-0.006103319007248115,-0.25221282506340403,0.2348211952717305
2008-07-01,-0.0749629291466732,-0.0077868868318418626,-0.027440995654712773,-0.27205905626399485,0.20624453655062477
2008-08-01,-0.6338619596611166,-0.02298347927242939,-0.1311729599246911,-0.36519213463863837,0.10791776757730505
2008-09-01,-0.6554904363688494,-0.14929487887039272,0.007721781173591551,-0.23672893143832283,0.24497600191278793
2008-10-01,0.688789916546043,-0.2721622956243277,-0.1213932924483498,-0.3717820891451767,0.11176992942862893
2008-11-01,-1.3477458901263697,-0.007573327886550311,-0.07655975478653956,-0.3122122644434993,0.1664628407369143
2008-12-01,-0.1840035951329946,0.03998845653093702,0.010619899008284264,-0.22207166679779033,0.25899845658104853
2009-01-01,0.0200005759404659,-0.10279956295604739,-0.04695083156578925,-0.2726288837399637,0.20388332822474542
2009-02-01,-0.1042608315428192,-0.054713173812415465,-0.007872165185485062,-0.26335152019245195,0.25145451850486483
2009-03-01,-0.3999857722805367,0.06905557009501694,-0.03861036332164075,-0.2771779199468616,0.21331473853938068
2009-04-01,0.1376214080799474,0.0849180263460218,0.011335004257998084,-0.22310631468499792,0.23333527861884784
2009-05-01,0.182321534047808,0.07569950621364364,0.019755640587942366,-0.22812580679437805,0.24703835495343493
2009-06-01,0.3141154739085103,0.044763056600721045,0.011861229547665306,-0.20129552349790195,0.24621464189322853
2009-07-01,0.050858421352807,0.039225737024514824,-0.01938456004041989,-0.25543287645067364,0.22349709471930354
2009-08-01,-0.0595921858518561,0.013017388471002039,-0.11826024164906467,-0.3653766878340786,0.12461653519402668
2009-09-01,0.4511874716785862,-0.03484343288451384,0.02790456670312805,-0.2109772933825114,0.27147240595878286
2009-10-01,-0.1439605739159671,-0.00976707263072618,-0.08525577395788216,-0.3148311168596534,0.15806457743844007
2009-11-01,0.1098662502782734,-0.0711528226722904,-0.07442469473749688,-0.2946474688040569,0.16288426769187442
2009-12-01,0.0778169325843745,0.12088812968092892,0.026812893132984596,-0.22436034926744855,0.2683585512927068
2010-01-01,-0.010752691257954,-0.03359285416688051,-0.03986148067507465,-0.2792147589341366,0.217438311299658
2010-02-01,-0.0442060995065157,-0.0070861855762700725,0.0011294042975554773,-0.24873385176354695,0.23022393614787998
2010-03-01,-0.0344862934880907,0.09092906659670145,-0.027906495678945962,-0.28286166207106805,0.21309159373548633
2010-04-01,0.0,-0.0029385074028796514,0.0027811207176672396,-0.23363448132599282,0.24714638512204032
2010-05-01,0.0173916926235563,-0.12391650560479871,-0.0070212408072857675,-0.239887018855692,0.2264292146437063
2010-06-01,-0.0531095537862859,-0.040322280963664164,0.0014490334931629018,-0.23275330429403862,0.23740565355365664
2010-07-01,-0.1571856611320792,0.016349270213601552,-0.021607303644630867,-0.2718458473279739,0.22122606737633926
2010-08-01,-0.3140307666395941,-0.07772837318562127,-0.12403941839513656,-0.35635270216233894,0.13581046832436558
2010-09-01,0.8542086589734978,0.059961648951014225,0.04503860298766055,-0.17932889445261802,0.2649893821671262
2010-10-01,-0.4455124686491823,-0.017973907647382048,-0.08903946151589903,-0.31208178659643704,0.1423228114094149
2010-11-01,-0.1992383177657675,0.07679941935781154,-0.04089669233977267,-0.27802096443333274,0.20279678791754638
2010-12-01,0.1796934715045319,0.02894980137337871,0.017212684962342687,-0.2012818187115509,0.24894035784327054
2011-01-01,-0.1563460288122134,0.0008794714424709849,-0.03794839007868625,-0.27071961272459066,0.20235643842109485
2011-02-01,-0.0077219731760383,0.03702558302885581,0.009725727124539427,-0.22242935984796247,0.24261242287428314
2011-03-01,0.0454623066024072,-0.08533386424396734,-0.04647506252888392,-0.29840862168442506,0.19829687008412156
2011-04-01,-0.2901544038293996,0.009654897558947462,0.00902541343481595,-0.23370046929500268,0.25093450992621363
2011-05-01,-0.0099502381569885,-0.01596574958003669,0.011662965557769214,-0.24337390751881596,0.23841226040361102
2011-06-01,0.0,0.012543527041451563,0.011424799905447022,-0.2182899636092397,0.26059095170459756
2011-07-01,0.0487901732678902,0.001724294399314369,-0.02254061175718063,-0.2565811214894768,0.20505707613123642
2011-08-01,-0.0192311799587375,-0.09351276358739369,-0.11865900683253408,-0.3387367394900602,0.12971276495951856
2011-09-01,-0.1129405150216825,-0.028878028036790765,0.034850233178609344,-0.2070756295052821,0.28018182053046814
2011-10-01,-0.6931471805599453,0.0325773425288858,-0.08398906677514806,-0.3151713872925951,0.16844894681898095
2011-11-01,0.4754235423566822,-0.06359018476880074,-0.04997319057300738,-0.2841188428873867,0.20138383059196835
2011-12-01,0.3964153570899016,0.0024558102308917195,0.01708759598028217,-0.2150159079604323,0.2737203156184631
2012-01-01,-0.306031155365117,0.04023755054229615,-0.03533930888547228,-0.27075686778760355,0.20476537228744093
2012-02-01,0.1273394364784783,0.09948203890569313,0.021155326085033874,-0.21499092580454512,0.26162265402412743
2012-03-01,-0.1397617788254515,0.036387411915160615,-0.03718245438681034,-0.30077341024098647,0.19643596898228816
2012-04-01,0.3001044442844963,-0.057418037379072744,-0.0005804154963950023,-0.2326655806237839,0.23618676864624488
2012-05-01,-0.1823215744853998,-0.10840761118458175,0.0033414039108693276,-0.24270429224655368,0.23084151067008882
2012-06-01,-0.2371299562496009,0.05289697369690528,0.0245198302146104,-0.2277127664253993,0.2514127491203538
2012-07-01,0.1317694287974775,-0.03522265853295081,-0.017832144820349064,-0.2569486333676582,0.20625193520785412
2012-08-01,-0.1897566312201624,0.01652171439522182,-0.11165585475805842,-0.3507793332568971,0.13770319386608862
2012-09-01,0.0148151591759092,0.0034161388277244684,0.0439950246332231,-0.1919553918105579,0.2757693312915429
2012-10-01,-0.0148151591759092,0.0065320394599208305,-0.06647265247850676,-0.30919312831912193,0.1996954782811941
2012-11-01,-0.0150378082310717,0.05636751374505012,-0.053425811752868174,-0.30293039876352573,0.19227885654556226
2012-12-01,0.0588404400558222,0.09574980180489705,0.03254315550872845,-0.2073403304910547,0.27573221223600314
2013-01-01,0.4149438765255445,0.06907974692326214,-0.007840396845954733,-0.25710938219833407,0.24703463405948095
2013-02-01,0.0639487357663559,0.03707357476486725,0.019383384541714045,-0.24765776087970678,0.24619662527347685
2013-03-01,0.0432968129180017,0.0700323938174581,-0.024796027094361447,-0.2740480205679248,0.21021869707306565
2013-04-01,0.1709577553500431,0.11154114364157908,0.028945371737103168,-0.2026525504438727,0.25528046699978846
2013-05-01,0.4877032434572693,-0.00624710277468982,0.021296080977273785,-0.2173812472101147,0.2645956663028787
2013-06-01,-0.3173579031966765,-0.007082954070311497,0.01785700425148932,-0.22108900339550833,0.2629777984829367
2013-07-01,-0.0182375331769246,-0.0006582402254443148,-0.011618227214386517,-0.26558003467377184,0.2179318738447569
2013-08-01,-0.123936791744591,-0.020657725018432365,-0.10957490499863393,-0.32997191408156523,0.13349613876347075
2013-09-01,0.0474663505121512,0.0766726604237809,0.058080351921779676,-0.17028646750832171,0.2863070667476876
2013-10-01,-0.0268473219114341,-0.008884197462997073,-0.0714553431713135,-0.32480946580784215,0.17202416403532572
2013-11-01,-0.0631786459039876,0.08901759629742424,-0.037047348775253425,-0.2760271541670896,0.20495943208144657
2013-12-01,0.0631786459039876,0.03940270700753751,0.02842159627354406,-0.21079524868963062,0.2684197253364574
2014-01-01,-0.0631786459039876,-0.08829588653633387,-0.03428858714837329,-0.2934608638458112,0.20344143577051463
2014-02-01,-0.0520564385817958,-0.004937565280773431,0.015117184286640476,-0.20927214078876702,0.2541503131892561
2014-03-01,-0.1478095277220553,-0.000892532927046488,-0.02782769964654921,-0.27164688215171773,0.21787820618801407
2014-04-01,-0.0269074575313713,-0.03595889255932725,0.011563367212358277,-0.20919127978359325,0.2608274426860908
2014-05-01,-0.0276516254844835,0.022689940082313478,0.02834843650646102,-0.22776768151562507,0.25761911520616587
2014-06-01,0.1229619000330799,0.035561994066840345,0.026350782374442425,-0.22225942323523865,0.24571685956621772
2014-07-01,-0.0166672143731881,0.029802541677998125,-0.005946267696625654,-0.24536853503625544,0.21723124845266698
2014-08-01,-0.0786430601754083,-0.012638429881709086,-0.1007353903675584,-0.34446175701983917,0.11755526054006846
2014-09-01,0.0357180886967402,0.04741232890953494,0.056850870403257564,-0.17730866307407805,0.2923446393750877
2014-10-01,0.008733764499049,0.014744685166118808,-0.07052687270043737,-0.31363532148743023,0.16811667430207522
2014-11-01,0.1603425916164898,0.06178394377949076,-0.029449452471597398,-0.2722920396435869,0.20923092921007239
2014-12-01,-0.1094841702636828,-0.0005201900483734483,0.026520442446031856,-0.24797977917776629,0.2703914735011948
2015-01-01,-0.0772917659441709,0.012732987638221867,-0.02252414157700654,-0.2670863280299351,0.21603718646730294
2015-02-01,0.0088889489269458,0.061630525745463065,0.027037375562058395,-0.21058046305275754,0.26576991910081277
2015-03-01,0.0928936848488975,0.021527027209838876,-0.016988315681994395,-0.24877666566340145,0.22832465476736738
2015-04-01,0.1284784203943691,0.01616579379133471,0.023658875055884175,-0.2232661350607533,0.2737531383776029
2015-05-01,-0.0584107703073287,0.05206057669159706,0.035401621694760785,-0.19145443750593155,0.27787624749172063
2015-06-01,0.0512932333321069,-0.01605078101725351,0.02086217142942387,-0.20865696039456097,0.2569413799785984
2015-07-01,-0.0588404400558221,0.017124448567138486,-0.0065914084037360845,-0.2542349398608781,0.22792234025955563
2015-08-01,-0.0386149170500022,-0.08591620923981662,-0.10386485183062824,-0.34322208706208357,0.1279051078814491
2015-09-01,-0.2192140475039126,-0.08286915408124318,0.04052849949915019,-0.19529344206239482,0.2736449676510414
2015-10-01,0.0289873549041021,0.09301414395415988,-0.06137377282893142,-0.3126272338260148,0.1779824033083178
2015-11-01,0.0465200239062185,0.03422231133389695,-0.021825740402588716,-0.2744032039762008,0.21550851722246875
2015-12-01,0.0444518531957893,-0.03681375058633038,0.024944871864799587,-0.22042298439272656,0.2750806118110036
2016-01-01,-0.090971877102008,-0.08296557346204535,-0.03990544321708266,-0.2788110639460705,0.19302997149859843
2016-02-01,0.0734274814375899,-0.08898628288789673,0.006928976048219162,-0.23562487335126947,0.25117166321076373
2016-03-01,-0.0926586613963274,0.044655921089562005,-0.022288840289022734,-0.2638283682346821,0.21905176433236448
2016-04-01,0.0192311799587375,-0.005541968682503239,0.020767763106369713,-0.24384779936246603,0.25375861308691045
2016-05-01,0.0,0.033567303784138074,0.038025545875721885,-0.18488799469382003,0.27303920254788916
2016-06-01,0.090971877102008,-0.10121493980226821,0.015378737253724739,-0.22697281224237653,0.25564065069410286
2016-07-01,-0.0535843383526201,0.06182361972152473,0.010201893590604274,-0.23231570137186436,0.25484001450435173
2016-08-01,0.0091324851568307,0.019018058204687847,-0.09761660670966403,-0.3404532605752317,0.1321792136657236
2016-09-01,-0.0091324851568306,-0.02625206363859829,0.053273443546694,-0.20094591390490907,0.29184195065980323
2016-10-01,0.0,0.05759133629940165,-0.04524536832677176,-0.29282542301235676,0.1752769324164859
2016-11-01,0.0271509937612561,0.04945728857621523,-0.04077887526779626,-0.2783812555150392,0.20683573553942142
2016-12-01,0.0176995800923149,0.0430759971386252,0.03841640455865892,-0.19611124414490372,0.2616210048649002
2017-01-01,0.1389988965566864,-0.003827966403755183,-0.004962065918844437,-0.24460546644223938,0.2285707174678258
2017-02-01,-0.0076628738675163,0.00406969738675233,0.028168074034883576,-0.20982367271974708,0.2685157440622445
2017-03-01,0.1629033681503462,-0.011030357443039585,-0.02312476259096425,-0.2506858260044661,0.2022120989852307
2017-04-01,0.0935260803109677,0.015088748383999913,0.02833874101905756,-0.19472434581738307,0.26890135109086544
2017-05-01,-0.113328585223962,0.02336587627105478,0.03934899233552573,-0.18881071279530173,0.2941667278979184
2017-06-01,0.1251631579397011,0.019296001122674187,0.03543123215480269,-0.2174372059846758,0.27767424507204647
2017-07-01,0.0232566451300397,-0.005418119724825718,0.001346992031893875,-0.221994628421621,0.23737769443000686
2017-08-01,0.0114288081282714,-0.01409825949379386,-0.09493425511520327,-0.3359011276122194,0.12141827150492805
2017-09-01,0.4924766358771638,0.03550344591418521,0.06565645038296312,-0.1797064379565554,0.3215618820229844
2017-10-01,0.1776811324945534,0.07818058378863862,-0.04489871455465515,-0.28299069444725505,0.20778044866347828
2017-11-01,0.0342890772230979,0.031893908102303345,-0.03183274873755503,-0.2573260842823396,0.22672985395967654
2017-12-01,-0.0728123924444981,0.0017576879955503264,0.03651932774403926,-0.18844690049131882,0.28388839343270517
2018-01-01,0.2778148984455632,0.014536939090519842,-0.005398054589453228,-0.25012633265178963,0.22970215234960656
2018-02-01,0.3546133739412285,-0.0456190667789282,0.02276547131299359,-0.2072239646646451,0.2539889760336472
2018-03-01,0.2053291430523759,-0.028214353548875862,-0.018201982060702497,-0.2641628218852626,0.2042463970292584
2018-04-01,0.001306298743268,0.04616112249917808,0.03738809699701631,-0.2081159116264006,0.27993072033130334
2018-05-01,-0.1703825893511602,-0.011911968822318026,0.036896593154922816,-0.20627321016445613,0.2851848045360961
2018-06-01,0.1208741271204811,0.004614608087088396,0.035439862493342376,-0.20196135438988935,0.2839586562965329
2018-07-01,-0.1684265194844206,0.011111160596925873,0.004956882592061023,-0.2270602013513633,0.24614452555395014
2018-08-01,-0.0623670524006549,0.013713884157961499,-0.08316510625519244,-0.3442644119504248,0.14155525662097743
2018-09-01,0.0709757613941033,0.0534290569470319,0.0714111866325082,-0.16074359708897265,0.3257315426158972
2018-10-01,-0.4625274332676038,-0.09562250133496045,-0.07319309919973041,-0.3055852159175502,0.16522822675164223
2018-11-01,-0.0950512161225558,0.01945328166617721,-0.022045265955931228,-0.2451616126814394,0.20991694984778836
2018-12-01,0.0197468412432415,-0.11040329411868144,0.023925867231834805,-0.2006218879901727,0.26386120349734415
2019-01-01,-0.416701237154383,0.03720718829166485,-0.005231846244900383,-0.2676050276336219,0.2304305141381335
2019-02-01,0.1196644467018378,0.02901956496866673,0.03588022167480544,-0.17879662661157045,0.28161294778627194
2019-03-01,-0.0822381367078404,-0.008422004313161946,-0.00775146466137822,-0.2430911393684761,0.23436817086512965
2019-04-01,0.1512309562253728,0.048459085745071726,0.04210851155930429,-0.21967715260875298,0.26933678067044214
2019-05-01,-0.0995294076858032,-0.07738549769750208,0.029911436990854294,-0.20338885361697134,0.2682797897418647
2019-06-01,-0.1547970130030041,0.032227098524146,0.04167776351362642,-0.18642104874542598,0.2797964007524182
2019-07-01,0.0311828859103221,0.011477883654111468,0.006242567380544361,-0.23916023290117447,0.2511523097752679
2019-08-01,0.1650883075602122,-0.038709049155158,-0.08320774215597615,-0.32160508956765316,0.1502264271295063
2019-09-01,0.0037807183431499,0.0495374724639422,0.07379639175863306,-0.1689263934594201,0.30942874608442084
2019-10-01,-0.0423955804121515,0.05243473905765637,-0.053710374742218146,-0.30290932567546514,0.19365896001279342
2019-11-01,0.0974553600891782,0.015875000608601333,-0.010871663216110567,-0.24208493997828978,0.22541949647740808
2019-12-01,-0.0400782437141032,0.015450995150407636,0.046350578955185025,-0.19699775956427912,0.26490409449566
2020-01-01,-0.1057735994336614,-0.019267438730121836,-0.016807425294315295,-0.26676313760790654,0.22934189940649255
2020-02-01,-0.104442613557582,-0.09306848224233398,0.019994500832796087,-0.23452098926959364,0.25219708747174163
2020-03-01,-0.2605311450303179,-0.11124552898404295,-0.03169481273228527,-0.2862015713943967,0.2080896626389129
2020-04-01,-0.2564296018172184,0.06530864736964613,0.044924454000225225,-0.19372046036784413,0.2719562408263907
2020-05-01,0.1497454730890226,0.08010641408228689,0.058583773859131265,-0.1749028445304894,0.2850226224456016
2020-06-01,0.1867267431965032,0.018578160095853655,0.04677964033309233,-0.17767989591278724,0.27666854128785706
2020-07-01,0.220943434770574,-0.026281742576375843,0.010830745751092174,-0.22163609864010486,0.24454722400139797
2020-08-01,-0.0898612824611039,0.06377935604205259,-0.0773215215022219,-0.3151586752746004,0.178053555308292
2020-09-01,0.0894713686823906,0.0019583165921668597,0.07111874780174629,-0.17239993162923792,0.32121381193419346
2020-10-01,-0.0273990081688244,-0.009011245711794787,-0.041433786472596046,-0.28917335571111985,0.2172758215850388
2020-11-01,-0.1230049862201858,0.14013724148339213,-0.013687149329646512,-0.2380087637031037,0.22487928531698947
2020-12-01,0.0658464984222175,0.03751710409905185,0.051263356208334665,-0.17465522849203638,0.28787816911332187
2021-01-01,-0.0400052657874602,0.0079561445776878,0.010451907094124762,-0.22285979946566492,0.26204686430883584
2021-02-01,-0.010256482073694,0.046013164546809183,0.04804607830794751,-0.19734824420051056,0.28182991924073425
2021-03-01,0.0153454967206036,0.007319379446458192,-0.0067389797948101005,-0.2528967270573048,0.250278975981998
2021-04-01,0.0300023784249527,-0.012628582462420986,0.03790591561688349,-0.20804217072069667,0.27199590097799065
2021-05-01,-0.019901208546459,0.0016454655480778076,0.049803799874431724,-0.1840270215429667,0.2884108317754697
2021-06-01,0.0345713277241088,-0.0023781058083173464,0.04589289330382107,-0.18474790581231906,0.2723776692366324
2021-07-01,-0.0196085262095892,-0.0537958054128079,0.007856128077999881,-0.24277252529290633,0.2588354266366403
2021-08-01,0.1199575427745139,0.029111814841599335,-0.07486877444037261,-0.31519735863566284,0.17258529037265247
2021-09-01,-0.0841617884438287,0.04738700223237034,0.08108514248921715,-0.1605248717628314,0.31658662462723913
2021-10-01,-0.0655145935986324,-0.01919563088542275,-0.04564208644894835,-0.30481135332673515,0.18783728888463838
2021-11-01,-0.0317488234095016,-0.037770163110075146,-0.028474313089384397,-0.252394905574523,0.2161636802383974
2021-12-01,0.0053619645480039,0.03426909113614237,0.055001246519877464,-0.19593196164779972,0.296975603140594
2022-01-01,0.0,-0.06417731703642737,-0.003379180389938015,-0.23495981741916586,0.22024620338488213
2022-02-01,-0.0606245684910206,-0.017753905567425392,0.0405596774140881,-0.19411495723377017,0.2720939393062532
2022-03-01,0.0335226267329162,0.0476502673697587,0.006696854795831996,-0.22965651329032663,0.25833868276192623
2022-04-01,-0.0055095799318179,-0.03561895565589102,0.038953184040314434,-0.1900247162539506,0.2842035611081094
2022-05-01,0.0,0.015958910053308403,0.054691645456910916,-0.191621953373169,0.29443437304228165
2022-06-01,0.0693611161856679,-0.033046226698763594,0.04353525078166762,-0.202395233494269,0.28434881257442995
2022-07-01,0.0204087719438324,0.051994730733297585,0.024678005818296513,-0.2121584151458031,0.2727159049030874
2022-08-01,-0.0373240297284371,0.010373048142150844,-0.0699898500244097,-0.3327557058933213,0.14349682066351704
2022-09-01,0.0108694969088082,-0.07978942903467594,0.06536262747719707,-0.16263579972330028,0.3002937540396572
2022-10-01,-0.0613003425237214,0.06168270228209747,-0.03623985041193391,-0.2480269098202797,0.2168646187982694
2022-11-01,0.0449513287849272,0.01373504919111509,-0.009221899692051894,-0.2531988764414214,0.23658992149543234
2022-12-01,0.0217399132834819,-0.06937184067067435,0.043668879236035435,-0.18849525642806217,0.27670801968689684
2023-01-01,-0.0162603964534958,0.04615466272151948,0.009762261762004102,-0.2379645947237674,0.26779137520237883
2023-02-01,0.0108694969088082,0.004325199290187845,0.04589483917506042,-0.18837563217118367,0.2865874157450154
2023-03-01,0.016086288856269,0.021480433065412464,0.010344288112298894,-0.21597068195405678,0.24845326961736078
2023-04-01,0.0962768640874603,0.028648313431889,0.05284597315195885,-0.16604759112836756,0.2886307085402664
2023-05-01,0.0922311431384684,0.06803072911085525,0.06510494102439318,-0.17887993171331698,0.28529585549755887
2023-06-01,0.0388817843694464,0.07185577091857188,0.06121314302910654,-0.16931879633918864,0.30686937829364924
2023-07-01,0.0616210841473234,-0.0005069317072841507,0.018138386429628218,-0.20864926031434952,0.2648466205176998
2023-08-01,-0.0940851063653414,-0.016807381772015476,-0.06629622190311442,-0.3003025756830993,0.17931797059946325
2023-09-01,0.0090499320972793,-0.023628786316552144,0.07663645121073401,-0.17891773166270156,0.32596681855126525
2023-10-01,0.0526437183522177,-0.03185300438146245,-0.05251645971477553,-0.29190571363695333,0.1761123569995661
2023-11-01,-0.0215990937708282,0.08173046910252982,0.01254567040089415,-0.22110366031482231,0.23897957385982932
2023-12-01,0.0086956571207972,-0.0006786673735611457,0.05763289917633825,-0.1866046958097877,0.3139351131306407
2024-01-01,0.0790432649112893,0.08097621412438312,0.011699868780281982,-0.24122578946521306,0.24815232002912227
2024-02-01,0.0257728383699975,0.07636232616645781,0.0587425184000111,-0.18859902490065053,0.3026086923314801
2024-03-01,0.0503007305243155,0.03025918738228622,0.0029197297128092,-0.257536051561919,0.2595256002337143
2024-04-01,0.2344006514691865,-0.049868249282531536,0.04154631693354873,-0.19240041616679382,0.292904142395284
2024-05-01,0.074747508458902,0.002139016950445223,0.06071319371426116,-0.186421783096142,0.31115229989068094
2024-06-01,0.0192049393861496,0.028057841273263526,0.061852522661877476,-0.1949885297187582,0.3120795621433051
2024-07-01,0.0883691569754338,-0.01223268564287471,0.02657996336755744,-0.21239884936875397,0.2569366685366603
2024-08-01,-0.1585970007734141,-0.011680462623410158,-0.07482094285730012,-0.3109738900607911,0.15833405369437628
2024-09-01,0.1253376804641861,-0.01902172776052295,0.0816831397671067,-0.15014882139130753,0.3288229550036608
2024-10-01,-0.1896784384902307,0.030175981502843327,-0.021963747376283645,-0.2531840110992718,0.23673371041063995
2024-11-01,-0.1067679599273752,-0.02259707667212759,-0.024104488891084307,-0.25992961621865956,0.23096803792996626
2024-12-01,0.0972290171001185,0.04319371326601937,0.06577332762784668,-0.18546150152634988,0.3175377228459433
2025-01-01,-0.0128619747614368,-0.008105312483329016,0.021744322827146886,-0.21787098113074035,0.2617605834200634
2025-02-01,-0.0587834704820234,-0.06302232778613553,0.04557696011283672,-0.1983827151180048,0.27921571115045135
2025-03-01,0.0643199821506941,-0.04227307346682648,-0.0004096479553536668,-0.24185805107735353,0.22668384973950984
2025-04-01,-0.0469885325100667,0.011939934643788225,0.055212169154780555,-0.17617128806075671,0.3050981194965118
2025-05-01,0.1227345147079549,0.05188868798809164,0.0709102899792269,-0.16717757198036812,0.28927713890459616
2025-06-01,0.0618753433567798,0.06432322521978205,0.06943542718300799,-0.15511965376975625,0.2980611092469563
2025-07-01,0.1823215715699001,0.014282969763983341,0.03160254408760426,-0.2081831920491833,0.2800496039713859
2025-08-01,0.0118617588754107,0.039357797335774374,-0.059682468104089746,-0.31680544840349467,0.18458393231886638
2025-09-01,0.2942394729979399,0.050532882384109155,0.09522052854441153,-0.14056244055619135,0.33590027904204695
2025-10-01,-0.0437228110138315,0.15395874461916595,-0.006342925688955423,-0.24749700827559096,0.23129139735353585
