ds,yhat,yhat_lower,yhat_upper
2025-11-01,-0.005594069618550284,-0.25095551907987007,0.2506918719407345
2025-12-01,0.06721861364454475,-0.1513061758922548,0.30893834691404654
2026-01-01,0.023409712884785973,-0.2100598228927926,0.2720248304759275
2026-02-01,0.06047721837888796,-0.18230254035194982,0.30786674644460865
2026-03-01,0.01693360969683554,-0.2270118472886887,0.2596108100781875
2026-04-01,0.06151501695405867,-0.18775465959283408,0.2868473532656759
