Date,y,Close,n225_ret
2004-07-01,-0.2285344106102252,2954.84521484375,-0.04599455335346216
2004-08-01,-0.4225013293324147,1936.6214599609375,-0.021778343170034704
2004-09-01,-0.1631256021727038,1645.1298828125,-0.023577031724547774
2004-10-01,-0.2909234738655958,1229.8544921875,-0.004829869468589823
2004-11-01,-0.1503699330161167,1058.154052734375,0.011797656578992437
2004-12-01,-0.0267702942740124,1030.2027587890625,0.05267516617782637
2005-01-01,0.0782521293723086,1114.056396484375,-0.008844993469519401
2005-02-01,0.1587484142072706,1305.7220458984375,0.030528734911478485
2005-03-01,-0.0092167685033128,1293.7427978515625,-0.0061214024528289425
2005-04-01,-0.1039897419596176,1165.9656982421875,-0.058227412642761114
2005-05-01,0.2258795580218612,1461.4501953125,0.024024809493367324
2005-06-01,0.0349030268338009,1513.35986328125,0.02689679712414765
2005-07-01,-0.0213341859584358,1481.41552734375,0.026879074610401607
2005-08-01,-0.0663010625435839,1386.38134765625,0.04228786103920643
2005-09-01,-0.0327898727177611,1341.6593017578125,0.08938567040489062
2005-10-01,-0.100083377149727,1213.88232421875,0.0023693350164475926
2005-11-01,0.1953934494268113,1475.8250732421875,0.08894274296062192
2005-12-01,0.0032417318920839,1480.6170654296875,0.08003857589416084
2006-01-01,-0.0520317802629497,1405.5478515625,0.03287048573042182
2006-02-01,0.0307717218296024,1449.4713134765625,-0.02705307234831754
2006-03-01,0.0,1449.4713134765625,0.05137026938608603
2006-04-01,0.0351862977019757,1501.3807373046875,-0.009034400585879473
2006-05-01,-0.0429298167829244,1438.2906494140625,-0.08895215815162337
2006-06-01,-0.099762069442948,1301.7288818359375,0.0024440788623655654
2006-07-01,-0.1067245979207733,1169.958984375,-0.003124486358773102
2006-08-01,-0.1349950330970223,1022.2168579101562,0.04329808006264573
2006-09-01,0.0023406427021455,1024.6123046875,-0.0008168804652927689
2006-10-01,0.1701670131003346,1214.6807861328125,0.016713322400231163
2006-11-01,0.0964451836185507,1337.666259765625,-0.007655152514598889
2006-12-01,-0.0102010010159377,1324.090087890625,0.056820981437632985
2007-01-01,-0.035608537867112,1277.770751953125,0.009106867839774088
2007-02-01,-0.0132119025636184,1261.0,0.012616042851069568
2007-03-01,-0.0838499613440113,1159.5767822265625,-0.018140520403065467
2007-04-01,-0.0544878223082258,1098.08447265625,0.006501381802507973
2007-05-01,0.0215835032265277,1122.0426025390625,0.026951267600875985
2007-06-01,0.0211273743283191,1146.0006103515625,0.01458395246251271
2007-07-01,-0.0835329508181106,1054.1610107421875,-0.050281168389241335
2007-08-01,-0.0114287184509251,1042.181884765625,-0.040208927842362074
2007-09-01,-0.1006885541548473,942.3560791015624,0.012987803166783683
2007-10-01,0.0333362960391385,974.3002319335938,-0.0028671758182022165
2007-11-01,0.0401660629358874,1014.2305908203124,-0.0652307907023393
2007-12-01,-0.0320026733536905,982.286376953125,-0.024067524866554734
2008-01-01,-0.0919014038184523,896.0368041992188,-0.11884527093324926
2008-02-01,-0.0953101729926453,814.5789184570312,0.0007758496357014754
2008-03-01,-0.0198025913305123,798.6068115234375,-0.0825220295222245
2008-04-01,-0.1743534926868888,670.8296508789062,0.10051476460118139
2008-05-01,-0.0475407985802983,639.68408203125,0.03466649206846666
2008-06-01,0.1165336397390547,718.7460327148438,-0.06164155416327989
2008-07-01,-0.0749629291466732,666.836669921875,-0.0077868868318418626
2008-08-01,-0.6338619596611166,353.7828063964844,-0.02298347927242939
2008-09-01,-0.6554904363688494,183.6795654296875,-0.14929487887039272
2008-10-01,0.688789916546043,365.7619323730469,-0.2721622956243277
2008-11-01,-1.3477458901263697,95.03419494628906,-0.007573327886550311
2008-12-01,-0.1840035951329946,79.06206512451172,0.03998845653093702
2009-01-01,0.0200005759404659,80.65927124023438,-0.10279956295604739
2009-02-01,-0.1042608315428192,72.6732177734375,-0.054713173812415465
2009-03-01,-0.3999857722805367,48.71500778198242,0.06905557009501694
2009-04-01,0.1376214080799474,55.902469635009766,0.0849180263460218
2009-05-01,0.182321534047808,67.08296203613281,0.07569950621364364
2009-06-01,0.3141154739085103,91.83978271484376,0.044763056600721045
2009-07-01,0.050858421352807,96.63142395019533,0.039225737024514824
2009-08-01,-0.0595921858518561,91.04116821289062,0.013017388471002039
2009-09-01,0.4511874716785862,142.95062255859375,-0.03484343288451384
2009-10-01,-0.1439605739159671,123.78407287597656,-0.00976707263072618
2009-11-01,0.1098662502782734,138.15896606445312,-0.0711528226722904
2009-12-01,0.0778169325843745,149.33944702148438,0.12088812968092892
2010-01-01,-0.010752691257954,147.74224853515625,-0.03359285416688051
2010-02-01,-0.0442060995065157,141.3533935546875,-0.0070861855762700725
2010-03-01,-0.0344862934880907,136.56173706054688,0.09092906659670145
2010-04-01,0.0,136.56173706054688,-0.0029385074028796514
2010-05-01,0.0173916926235563,138.95755004882812,-0.12391650560479871
2010-06-01,-0.0531095537862859,131.77012634277344,-0.040322280963664164
2010-07-01,-0.1571856611320792,112.60355377197266,0.016349270213601552
2010-08-01,-0.3140307666395941,82.25650787353516,-0.07772837318562127
2010-09-01,0.8542086589734978,193.26284790039065,0.059961648951014225
2010-10-01,-0.4455124686491823,123.78407287597656,-0.017973907647382048
2010-11-01,-0.1992383177657675,101.4230499267578,0.07679941935781154
2010-12-01,0.1796934715045319,121.38822174072266,0.02894980137337871
2011-01-01,-0.1563460288122134,103.81887817382812,0.0008794714424709849
2011-02-01,-0.0077219731760383,103.02027893066406,0.03702558302885581
2011-03-01,0.0454623066024072,107.8119125366211,-0.08533386424396734
2011-04-01,-0.2901544038293996,80.65927124023438,0.009654897558947462
2011-05-01,-0.0099502381569885,79.86067199707031,-0.01596574958003669
2011-06-01,0.0,79.86067199707031,0.012543527041451563
2011-07-01,0.0487901732678902,83.85370635986328,0.001724294399314369
2011-08-01,-0.0192311799587375,82.25650787353516,-0.09351276358739369
2011-09-01,-0.1129405150216825,73.4718246459961,-0.028878028036790765
2011-10-01,-0.6931471805599453,36.73591232299805,0.0325773425288858
2011-11-01,0.4754235423566822,59.096893310546875,-0.06359018476880074
2011-12-01,0.3964153570899016,87.84674072265625,0.0024558102308917195
2012-01-01,-0.306031155365117,64.68714904785156,0.04023755054229615
2012-02-01,0.1273394364784783,73.4718246459961,0.09948203890569313
2012-03-01,-0.1397617788254515,63.888553619384766,0.036387411915160615
2012-04-01,0.3001044442844963,86.2495346069336,-0.057418037379072744
2012-05-01,-0.1823215744853998,71.8746109008789,-0.10840761118458175
2012-06-01,-0.2371299562496009,56.701072692871094,0.05289697369690528
2012-07-01,0.1317694287974775,64.68714904785156,-0.03522265853295081
2012-08-01,-0.1897566312201624,53.506649017333984,0.01652171439522182
2012-09-01,0.0148151591759092,54.30525970458984,0.0034161388277244684
2012-10-01,-0.0148151591759092,53.506649017333984,0.0065320394599208305
2012-11-01,-0.0150378082310717,52.708045959472656,0.05636751374505012
2012-12-01,0.0588404400558222,55.902469635009766,0.09574980180489705
2013-01-01,0.4149438765255445,84.65231323242188,0.06907974692326214
2013-02-01,0.0639487357663559,90.24256134033205,0.03707357476486725
2013-03-01,0.0432968129180017,94.235595703125,0.0700323938174581
2013-04-01,0.1709577553500431,111.80493927001952,0.11154114364157908
2013-05-01,0.4877032434572693,182.08233642578125,-0.00624710277468982
2013-06-01,-0.3173579031966765,132.56871032714844,-0.007082954070311497
2013-07-01,-0.0182375331769246,130.1728973388672,-0.0006582402254443148
2013-08-01,-0.123936791744591,114.99938201904295,-0.020657725018432365
2013-09-01,0.0474663505121512,120.58960723876952,0.0766726604237809
2013-10-01,-0.0268473219114341,117.39517211914062,-0.008884197462997073
2013-11-01,-0.0631786459039876,110.2077407836914,0.08901759629742424
2013-12-01,0.0631786459039876,117.39517211914062,0.03940270700753751
2014-01-01,-0.0631786459039876,110.2077407836914,-0.08829588653633387
2014-02-01,-0.0520564385817958,104.61748504638672,-0.004937565280773431
2014-03-01,-0.1478095277220553,90.24256134033205,-0.000892532927046488
2014-04-01,-0.0269074575313713,87.84674072265625,-0.03595889255932725
2014-05-01,-0.0276516254844835,85.45091247558594,0.022689940082313478
2014-06-01,0.1229619000330799,96.63142395019533,0.035561994066840345
2014-07-01,-0.0166672143731881,95.03419494628906,0.029802541677998125
2014-08-01,-0.0786430601754083,87.84674072265625,-0.012638429881709086
2014-09-01,0.0357180886967402,91.04116821289062,0.04741232890953494
2014-10-01,0.008733764499049,91.83978271484376,0.014744685166118808
2014-11-01,0.1603425916164898,107.8119125366211,0.06178394377949076
2014-12-01,-0.1094841702636828,96.63142395019533,-0.0005201900483734483
2015-01-01,-0.0772917659441709,89.44395446777344,0.012732987638221867
2015-02-01,0.0088889489269458,90.24256134033205,0.061630525745463065
2015-03-01,0.0928936848488975,99.02722930908205,0.021527027209838876
2015-04-01,0.1284784203943691,112.60355377197266,0.01616579379133471
2015-05-01,-0.0584107703073287,106.2146987915039,0.05206057669159706
2015-06-01,0.0512932333321069,111.80493927001952,-0.01605078101725351
2015-07-01,-0.0588404400558221,105.41609191894533,0.017124448567138486
2015-08-01,-0.0386149170500022,101.4230499267578,-0.08591620923981662
2015-09-01,-0.2192140475039126,81.45790100097656,-0.08286915408124318
2015-10-01,0.0289873549041021,83.85370635986328,0.09301414395415988
2015-11-01,0.0465200239062185,87.84674072265625,0.03422231133389695
2015-12-01,0.0444518531957893,91.83978271484376,-0.03681375058633038
2016-01-01,-0.090971877102008,83.85370635986328,-0.08296557346204535
2016-02-01,0.0734274814375899,90.24256134033205,-0.08898628288789673
2016-03-01,-0.0926586613963274,82.25650787353516,0.044655921089562005
2016-04-01,0.0192311799587375,83.85370635986328,-0.005541968682503239
2016-05-01,0.0,83.85370635986328,0.033567303784138074
2016-06-01,0.090971877102008,91.83978271484376,-0.10121493980226821
2016-07-01,-0.0535843383526201,87.04813385009766,0.06182361972152473
2016-08-01,0.0091324851568307,87.84674072265625,0.019018058204687847
2016-09-01,-0.0091324851568306,87.04813385009766,-0.02625206363859829
2016-10-01,0.0,87.04813385009766,0.05759133629940165
2016-11-01,0.0271509937612561,89.44395446777344,0.04945728857621523
2016-12-01,0.0176995800923149,91.04116821289062,0.0430759971386252
2017-01-01,0.1389988965566864,104.61748504638672,-0.003827966403755183
2017-02-01,-0.0076628738675163,103.81887817382812,0.00406969738675233
2017-03-01,0.1629033681503462,122.18682098388672,-0.011030357443039585
2017-04-01,0.0935260803109677,134.16592407226562,0.015088748383999913
2017-05-01,-0.113328585223962,119.791015625,0.02336587627105478
2017-06-01,0.1251631579397011,135.76315307617188,0.019296001122674187
2017-07-01,0.0232566451300397,138.95755004882812,-0.005418119724825718
2017-08-01,0.0114288081282714,140.55477905273438,-0.01409825949379386
2017-09-01,0.4924766358771638,229.9987640380859,0.03550344591418521
2017-10-01,0.1776811324945534,274.7207336425781,0.07818058378863862
2017-11-01,0.0342890772230979,284.30401611328125,0.031893908102303345
2017-12-01,-0.0728123924444981,264.3388366699219,0.0017576879955503264
2018-01-01,0.2778148984455632,348.9911804199219,0.014536939090519842
2018-02-01,0.3546133739412285,497.5320739746094,-0.0456190667789282
2018-03-01,0.2053291430523759,610.9341430664062,-0.028214353548875862
2018-04-01,0.001306298743268,611.7327270507812,0.04616112249917808
2018-05-01,-0.1703825893511602,515.8999633789062,-0.011911968822318026
2018-06-01,0.1208741271204811,582.1842651367188,0.004614608087088396
2018-07-01,-0.1684265194844206,491.94183349609375,0.011111160596925873
2018-08-01,-0.0623670524006549,462.1980285644531,0.013713884157961499
2018-09-01,0.0709757613941033,496.1950988769531,0.0534290569470319
2018-10-01,-0.4625274332676038,312.44915771484375,-0.09562250133496045
2018-11-01,-0.0950512161225558,284.1182556152344,0.01945328166617721
2018-12-01,0.0197468412432415,289.7844543457031,-0.11040329411868144
2019-01-01,-0.416701237154383,191.0310821533203,0.03720718829166485
2019-02-01,0.1196644467018378,215.3146820068359,0.02901956496866673
2019-03-01,-0.0822381367078404,198.3161468505859,-0.008422004313161946
2019-04-01,0.1512309562253728,230.6942901611328,0.048459085745071726
2019-05-01,-0.0995294076858032,208.83908081054688,-0.07738549769750208
2019-06-01,-0.1547970130030041,178.88926696777344,0.032227098524146
2019-07-01,0.0311828859103221,184.5554351806641,0.011477883654111468
2019-08-01,0.1650883075602122,217.68263244628903,-0.038709049155158
2019-09-01,0.0037807183431499,218.50718688964844,0.0495374724639422
2019-10-01,-0.0423955804121515,209.43707275390625,0.05243473905765637
2019-11-01,0.0974553600891782,230.87551879882812,0.015875000608601333
2019-12-01,-0.0400782437141032,221.8054046630859,0.015450995150407636
2020-01-01,-0.1057735994336614,199.54241943359375,-0.019267438730121836
2020-02-01,-0.104442613557582,179.7530975341797,-0.09306848224233398
2020-03-01,-0.2605311450303179,138.5253143310547,-0.11124552898404295
2020-04-01,-0.2564296018172184,107.19219970703124,0.06530864736964613
2020-05-01,0.1497454730890226,124.50787353515624,0.08010641408228689
2020-06-01,0.1867267431965032,150.06907653808594,0.018578160095853655
2020-07-01,0.220943434770574,187.1740875244141,-0.026281742576375843
2020-08-01,-0.0898612824611039,171.0879669189453,0.06377935604205259
2020-09-01,0.0894713686823906,187.1011199951172,0.0019583165921668597
2020-10-01,-0.0273990081688244,182.04432678222656,-0.009011245711794787
2020-11-01,-0.1230049862201858,160.97438049316406,0.14013724148339213
2020-12-01,0.0658464984222175,171.9307403564453,0.03751710409905185
2021-01-01,-0.0400052657874602,165.18836975097656,0.0079561445776878
2021-02-01,-0.010256482073694,163.50277709960938,0.046013164546809183
2021-03-01,0.0153454967206036,166.03115844726562,0.007319379446458192
2021-04-01,0.0300023784249527,171.0879669189453,-0.012628582462420986
2021-05-01,-0.019901208546459,167.71676635742188,0.0016454655480778076
2021-06-01,0.0345713277241088,173.61634826660156,-0.0023781058083173464
2021-07-01,-0.0196085262095892,170.24514770507812,-0.0537958054128079
2021-08-01,0.1199575427745139,191.94271850585935,0.029111814841599335
2021-09-01,-0.0841617884438287,176.4495849609375,0.04738700223237034
2021-10-01,-0.0655145935986324,165.26010131835938,-0.01919563088542275
2021-11-01,-0.0317488234095016,160.095703125,-0.037770163110075146
2021-12-01,0.0053619645480039,160.95643615722656,0.03426909113614237
2022-01-01,0.0,160.95643615722656,-0.06417731703642737
2022-02-01,-0.0606245684910206,151.48841857910156,-0.017753905567425392
2022-03-01,0.0335226267329162,156.6527862548828,0.0476502673697587
2022-04-01,-0.0055095799318179,155.7920684814453,-0.03561895565589102
2022-05-01,0.0,155.7920684814453,0.015958910053308403
2022-06-01,0.0693611161856679,166.98155212402344,-0.033046226698763594
2022-07-01,0.0204087719438324,170.42445373535156,0.051994730733297585
2022-08-01,-0.0373240297284371,164.18077087402344,0.010373048142150844
2022-09-01,0.0108694969088082,165.97506713867188,-0.07978942903467594
2022-10-01,-0.0613003425237214,156.10630798339844,0.06168270228209747
2022-11-01,0.0449513287849272,163.28359985351562,0.01373504919111509
2022-12-01,0.0217399132834819,166.8722381591797,-0.06937184067067435
2023-01-01,-0.0162603964534958,164.18077087402344,0.04615466272151948
2023-02-01,0.0108694969088082,165.97506713867188,0.004325199290187845
2023-03-01,0.016086288856269,168.6665802001953,0.021480433065412464
2023-04-01,0.0962768640874603,185.71267700195312,0.028648313431889
2023-05-01,0.0922311431384684,203.65591430664065,0.06803072911085525
2023-06-01,0.0388817843694464,211.7303771972656,0.07185577091857188
2023-07-01,0.0616210841473234,225.18780517578125,-0.0005069317072841507
2023-08-01,-0.0940851063653414,204.96713256835935,-0.016807381772015476
2023-09-01,0.0090499320972793,206.8304901123047,-0.023628786316552144
2023-10-01,0.0526437183522177,218.0105133056641,-0.03185300438146245
2023-11-01,-0.0215990937708282,213.3521728515625,0.08173046910252982
2023-12-01,0.0086956571207972,215.2154998779297,-0.0006786673735611457
2024-01-01,0.0790432649112893,232.9172210693359,0.08097621412438312
2024-02-01,0.0257728383699975,238.99818420410156,0.07636232616645781
2024-03-01,0.0503007305243155,251.32745361328125,0.03025918738228622
2024-04-01,0.2344006514691865,317.7158203125,-0.049868249282531536
2024-05-01,0.074747508458902,342.3743896484375,0.002139016950445223
2024-06-01,0.0192049393861496,349.0132141113281,0.028057841273263526
2024-07-01,0.0883691569754338,381.2590026855469,-0.01223268564287471
2024-08-01,-0.1585970007734141,325.3436279296875,-0.011680462623410158
2024-09-01,0.1253376804641861,368.7871398925781,-0.01902172776052295
2024-10-01,-0.1896784384902307,305.0699768066406,0.030175981502843327
2024-11-01,-0.1067679599273752,274.17681884765625,-0.02259707667212759
2024-12-01,0.0972290171001185,302.17376708984375,0.04319371326601937
2025-01-01,-0.0128619747614368,298.3121032714844,-0.008105312483329016
2025-02-01,-0.0587834704820234,281.28173828125,-0.06302232778613553
2025-03-01,0.0643199821506941,299.9682922363281,-0.04227307346682648
2025-04-01,-0.0469885325100667,286.1992492675781,0.011939934643788225
2025-05-01,0.1227345147079549,323.5723571777344,0.05188868798809164
2025-06-01,0.0618753433567798,344.22589111328125,0.06432322521978205
2025-07-01,0.1823215715699001,413.0710754394531,0.014282969763983341
2025-08-01,0.0118617588754107,418.0,0.039357797335774374
2025-09-01,0.2942394729979399,561.0,0.050532882384109155
2025-10-01,-0.0437228110138315,537.0,0.15395874461916595
