Date,Close_N225,Log_Return
1990-01-01,37188.94921875,-0.045390511550034054
1990-02-01,34591.98828125,-0.07238955044853478
1990-03-01,29980.44921875,-0.14307662617639025
1990-04-01,29584.80078125,-0.013284734179401686
1990-05-01,33130.80078125,0.11320264456913721
1990-06-01,31940.240234375,-0.036596722714085865
1990-07-01,31035.66015625,-0.02872979319922412
1990-08-01,25978.369140625,-0.1778726353621435
1990-09-01,20983.5,-0.21352782102164924
1990-10-01,25194.099609375,0.18287341001416943
1990-11-01,22454.630859375,-0.1151129573403065
1990-12-01,23848.7109375,0.060233299855205126
1991-01-01,23293.140625,-0.023571243679049707
1991-02-01,26409.220703125,0.12555429477732066
1991-03-01,26292.0390625,-0.004447022111481636
1991-04-01,26111.25,-0.0068999401755860945
1991-05-01,25789.619140625,-0.012394203873719131
1991-06-01,23290.9609375,-0.10190670936311809
1991-07-01,24120.75,0.035007123197031156
1991-08-01,22335.869140625,-0.07687859801557993
1991-09-01,23916.439453125,0.06837219782138018
1991-10-01,25222.279296875,0.05316163730559564
1991-11-01,22687.349609375,-0.10592021979909878
1991-12-01,22983.76953125,0.012980811055507217
1992-01-01,22023.05078125,-0.04269862664863386
1992-02-01,21338.810546875,-0.031562161498965124
1992-03-01,19345.94921875,-0.09804445126283771
1992-04-01,17390.7109375,-0.10654684535734626
1992-05-01,18347.75,0.05357074167588781
1992-06-01,15951.73046875,-0.1399396344943974
1992-07-01,15910.2802734375,-0.002601858309041458
1992-08-01,18061.119140625,0.12679605561294877
1992-09-01,17399.080078125,-0.03734417823875366
1992-10-01,16767.400390625,-0.03698078739721754
1992-11-01,17683.650390625,0.05320395760309242
1992-12-01,16924.94921875,-0.04385168753090217
1993-01-01,17023.779296875,0.00582233041631978
1993-02-01,16953.349609375,-0.0041457174658320875
1993-03-01,18591.44921875,0.09223632421869282
1993-04-01,20919.1796875,0.11796467095558934
1993-05-01,20552.349609375,-0.017691155920347652
1993-06-01,19590.0,-0.04795603867253425
1993-07-01,20380.140625,0.03954169596152662
1993-08-01,21026.599609375,0.031227356349021754
1993-09-01,20105.7109375,-0.04478438331440374
1993-10-01,19702.970703125,-0.020234479464448688
1993-11-01,16406.5390625,-0.1830894428038426
1993-12-01,17417.240234375,0.05978055506748265
1994-01-01,20229.119140625,0.14966257424680857
1994-02-01,19997.19921875,-0.011530883313487858
1994-03-01,19111.919921875,-0.04528000460994217
1994-04-01,19725.25,0.031587320847685674
1994-05-01,20973.58984375,0.06136447883662957
1994-06-01,20643.9296875,-0.01584270543210223
1994-07-01,20449.390625,-0.009468230571052453
1994-08-01,20628.529296875,0.008721951249746309
1994-09-01,19563.810546875,-0.05299357613811526
1994-10-01,19989.599609375,0.021530659897736306
1994-11-01,19075.619140625,-0.04680108389781233
1994-12-01,19723.060546875,0.03337750241010446
1995-01-01,18649.8203125,-0.05595202595307207
1995-02-01,17053.4296875,-0.08948517313219619
1995-03-01,16139.9501953125,-0.05505376114796011
1995-04-01,16806.75,0.0404830143844773
1995-05-01,15436.7900390625,-0.08502696747105
1995-06-01,14517.400390625,-0.06140566704880596
1995-07-01,16677.529296875,0.13871430536127777
1995-08-01,18117.220703125,0.08280064375008342
1995-09-01,17913.060546875,-0.011332819741288514
1995-10-01,17654.640625,-0.01453141252966694
1995-11-01,18744.419921875,0.05989743020706255
1995-12-01,19868.150390625,0.05822186274949378
1996-01-01,20812.740234375,0.04644734376049896
1996-02-01,20125.369140625,-0.033584144939126
1996-03-01,21406.849609375,0.06172978049139266
1996-04-01,22041.30078125,0.02920705563702637
1996-05-01,21956.189453125,-0.0038689222425074177
1996-06-01,22530.75,0.025831963424534185
1996-07-01,20692.830078125,-0.08509377560526989
1996-08-01,20166.900390625,-0.02574460131359211
1996-09-01,21556.400390625,0.06663010841928314
1996-10-01,20466.859375,-0.051865812181306745
1996-11-01,21020.359375,0.026684499957943832
1996-12-01,19361.349609375,-0.08221267146845201
1997-01-01,18330.009765625,-0.05473919602797069
1997-02-01,18557.0,0.012307481743408781
1997-03-01,18003.400390625,-0.030286425717117916
1997-04-01,19151.119140625,0.06180050403768392
1997-05-01,20068.810546875,0.04680574114127383
1997-06-01,20604.9609375,0.02636497318721827
1997-07-01,20331.4296875,-0.013363919815093824
1997-08-01,18229.419921875,-0.10913118098580447
1997-09-01,17887.7109375,-0.018922830944492486
1997-10-01,16458.939453125,-0.08324517585916408
1997-11-01,16636.259765625,0.010715875020542604
1997-12-01,15258.740234375,-0.0864321674272185
1998-01-01,16628.470703125,0.08596385985144124
1998-02-01,16831.669921875,0.012145897356782714
1998-03-01,16527.169921875,-0.018256537631188882
1998-04-01,15641.259765625,-0.055093409029456135
1998-05-01,15670.7802734375,0.001885569673648757
1998-06-01,15830.26953125,0.010126051137578277
1998-07-01,16378.9697265625,0.03407427783165237
1998-08-01,14107.8896484375,-0.14926398776125827
1998-09-01,13406.3896484375,-0.05100275768852531
1998-10-01,13564.509765625,0.011725373065461009
1998-11-01,14883.7001953125,0.0928098617255784
1998-12-01,13842.169921875,-0.0725469433692568
1999-01-01,14499.25,0.04637719978837176
1999-02-01,14367.5400390625,-0.009125425774922742
1999-03-01,15836.58984375,0.09735157739058765
1999-04-01,16701.529296875,0.05317721432665622
1999-05-01,16111.650390625,-0.035957652847465174
1999-06-01,17529.740234375,0.08435624343051665
1999-07-01,17861.859375,0.018768797895889533
1999-08-01,17436.560546875,-0.02409849568989914
1999-09-01,17605.4609375,0.009639951774605518
1999-10-01,17942.080078125,0.018939661836339747
1999-11-01,18558.23046875,0.03376458539625023
1999-12-01,18934.33984375,0.020063814718039443
2000-01-01,19539.69921875,0.031471056984815796
2000-02-01,19959.51953125,0.02125794562065934
2000-03-01,20337.3203125,0.018751438213537617
2000-04-01,17973.69921875,-0.12354810237143247
2000-05-01,16332.4501953125,-0.09575559654908224
2000-06-01,17411.05078125,0.06395116869305778
2000-07-01,15727.490234375,-0.10169495546387812
2000-08-01,16861.259765625,0.06960851744207508
2000-09-01,15747.259765625,-0.06835230197730917
2000-10-01,14539.599609375,-0.0797904324555939
2000-11-01,14648.509765625,0.00746267326175238
2000-12-01,13785.6904296875,-0.060707479006918544
2001-01-01,13843.5498046875,0.004188277280758945
2001-02-01,12883.5400390625,-0.07186887541411602
2001-03-01,12999.7001953125,0.008975764630785756
2001-04-01,13934.3203125,0.06942858888265255
2001-05-01,13262.1396484375,-0.049441551319842965
2001-06-01,12969.0498046875,-0.022347598225731506
2001-07-01,11860.76953125,-0.0893294585779189
2001-08-01,10713.509765625,-0.10173073607232122
2001-09-01,9774.6796875,-0.091710203191077
2001-10-01,10366.33984375,0.05876866690141757
2001-11-01,10697.4404296875,0.03144049697957814
2001-12-01,10542.6201171875,-0.01457840048452495
2002-01-01,9997.7998046875,-0.05306105093385259
2002-02-01,10587.830078125,0.0573401864474105
2002-03-01,11024.9404296875,0.0404547824130062
2002-04-01,11492.5400390625,0.04153811450654939
2002-05-01,11763.7001953125,0.023320402817555333
2002-06-01,10621.83984375,-0.10210629133960192
2002-07-01,9877.9404296875,-0.07260821260424476
2002-08-01,9619.2998046875,-0.026532554842511064
2002-09-01,9383.2900390625,-0.02484102470042885
2002-10-01,8640.48046875,-0.08247226087385853
2002-11-01,9215.5595703125,0.06443512205311518
2002-12-01,8578.9501953125,-0.07158176197671749
2003-01-01,8339.9404296875,-0.028255477533396866
2003-02-01,8363.0400390625,0.0027659284095924376
2003-03-01,7972.7099609375,-0.047797546830147995
2003-04-01,7831.419921875,-0.017880617849444235
2003-05-01,8424.509765625,0.07300144913723008
2003-06-01,9083.1103515625,0.07527139719893543
2003-07-01,9563.2099609375,0.05150675698973946
2003-08-01,10343.5498046875,0.07843967748270375
2003-09-01,10219.0498046875,-0.012109511808262299
2003-10-01,10559.58984375,0.032780830617653044
2003-11-01,10100.5703125,-0.04444254813262964
2003-12-01,10676.6396484375,0.0554662555260011
2004-01-01,10783.6103515625,0.00996927706592892
2004-02-01,11041.919921875,0.02367151026687347
2004-03-01,11715.3896484375,0.05920440035404394
2004-04-01,11761.7900390625,0.0039528130430270475
2004-05-01,11236.3701171875,-0.045700296095665116
2004-06-01,11858.8701171875,0.053920271668552976
2004-07-01,11325.7802734375,-0.04599455335346216
2004-08-01,11081.7900390625,-0.021778343170034704
2004-09-01,10823.5703125,-0.023577031724547774
2004-10-01,10771.419921875,-0.004829869468589823
2004-11-01,10899.25,0.011797656578992437
2004-12-01,11488.759765625,0.05267516617782637
2005-01-01,11387.58984375,-0.008844993469519401
2005-02-01,11740.599609375,0.030528734911478485
2005-03-01,11668.9501953125,-0.0061214024528289425
2005-04-01,11008.900390625,-0.058227412642761114
2005-05-01,11276.58984375,0.024024809493367324
2005-06-01,11584.009765625,0.02689679712414765
2005-07-01,11899.599609375,0.026879074610401607
2005-08-01,12413.599609375,0.04228786103920643
2005-09-01,13574.2998046875,0.08938567040489062
2005-10-01,13606.5,0.0023693350164475926
2005-11-01,14872.150390625,0.08894274296062192
2005-12-01,16111.4296875,0.08003857589416084
2006-01-01,16649.8203125,0.03287048573042182
2006-02-01,16205.4296875,-0.02705307234831754
2006-03-01,17059.66015625,0.05137026938608603
2006-04-01,16906.23046875,-0.009034400585879473
2006-05-01,15467.330078125,-0.08895215815162337
2006-06-01,15505.1796875,0.0024440788623655654
2006-07-01,15456.8095703125,-0.003124486358773102
2006-08-01,16140.759765625,0.04329808006264573
2006-09-01,16127.580078125,-0.0008168804652927689
2006-10-01,16399.390625,0.016713322400231163
2006-11-01,16274.330078125,-0.007655152514598889
2006-12-01,17225.830078125,0.056820981437632985
2007-01-01,17383.419921875,0.009106867839774088
2007-02-01,17604.119140625,0.012616042851069568
2007-03-01,17287.650390625,-0.018140520403065467
2007-04-01,17400.41015625,0.006501381802507973
2007-05-01,17875.75,0.026951267600875985
2007-06-01,18138.359375,0.01458395246251271
2007-07-01,17248.890625,-0.050281168389241335
2007-08-01,16569.08984375,-0.040208927842362074
2007-09-01,16785.689453125,0.012987803166783683
2007-10-01,16737.630859375,-0.0028671758182022165
2007-11-01,15680.669921875,-0.0652307907023393
2007-12-01,15307.7802734375,-0.024067524866554734
2008-01-01,13592.4697265625,-0.11884527093324926
2008-02-01,13603.01953125,0.0007758496357014754
2008-03-01,12525.5400390625,-0.0825220295222245
2008-04-01,13849.990234375,0.10051476460118139
2008-05-01,14338.5400390625,0.03466649206846666
2008-06-01,13481.3798828125,-0.06164155416327989
2008-07-01,13376.8095703125,-0.0077868868318418626
2008-08-01,13072.8701171875,-0.02298347927242939
2008-09-01,11259.8603515625,-0.14929487887039272
2008-10-01,8576.98046875,-0.2721622956243277
2008-11-01,8512.26953125,-0.007573327886550311
2008-12-01,8859.5595703125,0.03998845653093702
2009-01-01,7994.0498046875,-0.10279956295604739
2009-02-01,7568.419921875,-0.054713173812415465
2009-03-01,8109.52978515625,0.06905557009501694
2009-04-01,8828.259765625,0.0849180263460218
2009-05-01,9522.5,0.07569950621364364
2009-06-01,9958.4404296875,0.044763056600721045
2009-07-01,10356.830078125,0.039225737024514824
2009-08-01,10492.5302734375,0.013017388471002039
2009-09-01,10133.23046875,-0.03484343288451384
2009-10-01,10034.740234375,-0.00976707263072618
2009-11-01,9345.5498046875,-0.0711528226722904
2009-12-01,10546.4404296875,0.12088812968092892
2010-01-01,10198.0400390625,-0.03359285416688051
2010-02-01,10126.0302734375,-0.0070861855762700725
2010-03-01,11089.9404296875,0.09092906659670145
2010-04-01,11057.400390625,-0.0029385074028796514
2010-05-01,9768.7001953125,-0.12391650560479871
2010-06-01,9382.6396484375,-0.040322280963664164
2010-07-01,9537.2998046875,0.016349270213601552
2010-08-01,8824.0595703125,-0.07772837318562127
2010-09-01,9369.349609375,0.059961648951014225
2010-10-01,9202.4501953125,-0.017973907647382048
2010-11-01,9937.0400390625,0.07679941935781154
2010-12-01,10228.919921875,0.02894980137337871
2011-01-01,10237.919921875,0.0008794714424709849
2011-02-01,10624.08984375,0.03702558302885581
2011-03-01,9755.099609375,-0.08533386424396734
2011-04-01,9849.740234375,0.009654897558947462
2011-05-01,9693.73046875,-0.01596574958003669
2011-06-01,9816.08984375,0.012543527041451563
2011-07-01,9833.0302734375,0.001724294399314369
2011-08-01,8955.2001953125,-0.09351276358739369
2011-09-01,8700.2900390625,-0.028878028036790765
2011-10-01,8988.3896484375,0.0325773425288858
2011-11-01,8434.6103515625,-0.06359018476880074
2011-12-01,8455.349609375,0.0024558102308917195
2012-01-01,8802.509765625,0.04023755054229615
2012-02-01,9723.240234375,0.09948203890569313
2012-03-01,10083.5595703125,0.036387411915160615
2012-04-01,9520.8896484375,-0.057418037379072744
2012-05-01,8542.73046875,-0.10840761118458175
2012-06-01,9006.7802734375,0.05289697369690528
2012-07-01,8695.0595703125,-0.03522265853295081
2012-08-01,8839.91015625,0.01652171439522182
2012-09-01,8870.16015625,0.0034161388277244684
2012-10-01,8928.2900390625,0.0065320394599208305
2012-11-01,9446.009765625,0.05636751374505012
2012-12-01,10395.1796875,0.09574980180489705
2013-01-01,11138.66015625,0.06907974692326214
2013-02-01,11559.3603515625,0.03707357476486725
2013-03-01,12397.91015625,0.0700323938174581
2013-04-01,13860.8603515625,0.11154114364157908
2013-05-01,13774.5400390625,-0.00624710277468982
2013-06-01,13677.3203125,-0.007082954070311497
2013-07-01,13668.3203125,-0.0006582402254443148
2013-08-01,13388.8603515625,-0.020657725018432365
2013-09-01,14455.7998046875,0.0766726604237809
2013-10-01,14327.9404296875,-0.008884197462997073
2013-11-01,15661.8701171875,0.08901759629742424
2013-12-01,16291.3095703125,0.03940270700753751
2014-01-01,14914.5302734375,-0.08829588653633387
2014-02-01,14841.0703125,-0.004937565280773431
2014-03-01,14827.830078125,-0.000892532927046488
2014-04-01,14304.1103515625,-0.03595889255932725
2014-05-01,14632.3798828125,0.022689940082313478
2014-06-01,15162.099609375,0.035561994066840345
2014-07-01,15620.76953125,0.029802541677998125
2014-08-01,15424.58984375,-0.012638429881709086
2014-09-01,16173.51953125,0.04741232890953494
2014-10-01,16413.759765625,0.014744685166118808
2014-11-01,17459.849609375,0.06178394377949076
2014-12-01,17450.76953125,-0.0005201900483734483
2015-01-01,17674.390625,0.012732987638221867
2015-02-01,18797.939453125,0.061630525745463065
2015-03-01,19206.990234375,0.021527027209838876
2015-04-01,19520.009765625,0.01616579379133471
2015-05-01,20563.150390625,0.05206057669159706
2015-06-01,20235.73046875,-0.01605078101725351
2015-07-01,20585.240234375,0.017124448567138486
2015-08-01,18890.48046875,-0.08591620923981662
2015-09-01,17388.150390625,-0.08286915408124318
2015-10-01,19083.099609375,0.09301414395415988
2015-11-01,19747.470703125,0.03422231133389695
2015-12-01,19033.7109375,-0.03681375058633038
2016-01-01,17518.30078125,-0.08296557346204535
2016-02-01,16026.759765625,-0.08898628288789673
2016-03-01,16758.669921875,0.044655921089562005
2016-04-01,16666.05078125,-0.005541968682503239
2016-05-01,17234.98046875,0.033567303784138074
2016-06-01,15575.919921875,-0.10121493980226821
2016-07-01,16569.26953125,0.06182361972152473
2016-08-01,16887.400390625,0.019018058204687847
2016-09-01,16449.83984375,-0.02625206363859829
2016-10-01,17425.01953125,0.05759133629940165
2016-11-01,18308.48046875,0.04945728857621523
2016-12-01,19114.369140625,0.0430759971386252
2017-01-01,19041.33984375,-0.003827966403755183
2017-02-01,19118.990234375,0.00406969738675233
2017-03-01,18909.259765625,-0.011030357443039585
2017-04-01,19196.740234375,0.015088748383999913
2017-05-01,19650.5703125,0.02336587627105478
2017-06-01,20033.4296875,0.019296001122674187
2017-07-01,19925.1796875,-0.005418119724825718
2017-08-01,19646.240234375,-0.01409825949379386
2017-09-01,20356.279296875,0.03550344591418521
2017-10-01,22011.609375,0.07818058378863862
2017-11-01,22724.9609375,0.031893908102303345
2017-12-01,22764.939453125,0.0017576879955503264
2018-01-01,23098.2890625,0.014536939090519842
2018-02-01,22068.240234375,-0.0456190667789282
2018-03-01,21454.30078125,-0.028214353548875862
2018-04-01,22467.869140625,0.04616112249917808
2018-05-01,22201.8203125,-0.011911968822318026
2018-06-01,22304.509765625,0.004614608087088396
2018-07-01,22553.720703125,0.011111160596925873
2018-08-01,22865.150390625,0.013713884157961499
2018-09-01,24120.0390625,0.0534290569470319
2018-10-01,21920.4609375,-0.09562250133496045
2018-11-01,22351.060546875,0.01945328166617721
2018-12-01,20014.76953125,-0.11040329411868144
2019-01-01,20773.490234375,0.03720718829166485
2019-02-01,21385.16015625,0.02901956496866673
2019-03-01,21205.810546875,-0.008422004313161946
2019-04-01,22258.73046875,0.048459085745071726
2019-05-01,20601.189453125,-0.07738549769750208
2019-06-01,21275.919921875,0.032227098524146
2019-07-01,21521.529296875,0.011477883654111468
2019-08-01,20704.369140625,-0.038709049155158
2019-09-01,21755.83984375,0.0495374724639422
2019-10-01,22927.0390625,0.05243473905765637
2019-11-01,23293.91015625,0.015875000608601333
2019-12-01,23656.619140625,0.015450995150407636
2020-01-01,23205.1796875,-0.019267438730121836
2020-02-01,21142.9609375,-0.09306848224233398
2020-03-01,18917.009765625,-0.11124552898404295
2020-04-01,20193.689453125,0.06530864736964613
2020-05-01,21877.890625,0.08010641408228689
2020-06-01,22288.140625,0.018578160095853655
2020-07-01,21710.0,-0.026281742576375843
2020-08-01,23139.759765625,0.06377935604205259
2020-09-01,23185.119140625,0.0019583165921668597
2020-10-01,22977.130859375,-0.009011245711794787
2020-11-01,26433.619140625,0.14013724148339213
2020-12-01,27444.169921875,0.03751710409905185
2021-01-01,27663.390625,0.0079561445776878
2021-02-01,28966.009765625,0.046013164546809183
2021-03-01,29178.80078125,0.007319379446458192
2021-04-01,28812.630859375,-0.012628582462420986
2021-05-01,28860.080078125,0.0016454655480778076
2021-06-01,28791.529296875,-0.0023781058083173464
2021-07-01,27283.58984375,-0.0537958054128079
2021-08-01,28089.5390625,0.029111814841599335
2021-09-01,29452.66015625,0.04738700223237034
2021-10-01,28892.689453125,-0.01919563088542275
2021-11-01,27821.759765625,-0.037770163110075146
2021-12-01,28791.7109375,0.03426909113614237
2022-01-01,27001.98046875,-0.06417731703642737
2022-02-01,26526.8203125,-0.017753905567425392
2022-03-01,27821.4296875,0.0476502673697587
2022-04-01,26847.900390625,-0.03561895565589102
2022-05-01,27279.80078125,0.015958910053308403
2022-06-01,26393.0390625,-0.033046226698763594
2022-07-01,27801.640625,0.051994730733297585
2022-08-01,28091.529296875,0.010373048142150844
2022-09-01,25937.2109375,-0.07978942903467594
2022-10-01,27587.4609375,0.06168270228209747
2022-11-01,27968.990234375,0.01373504919111509
2022-12-01,26094.5,-0.06937184067067435
2023-01-01,27327.109375,0.04615466272151948
2023-02-01,27445.560546875,0.004325199290187845
2023-03-01,28041.48046875,0.021480433065412464
2023-04-01,28856.439453125,0.028648313431889
2023-05-01,30887.880859375,0.06803072911085525
2023-06-01,33189.0390625,0.07185577091857188
2023-07-01,33172.21875,-0.0005069317072841507
2023-08-01,32619.33984375,-0.016807381772015476
2023-09-01,31857.619140625,-0.023628786316552144
2023-10-01,30858.849609375,-0.03185300438146245
2023-11-01,33486.890625,0.08173046910252982
2023-12-01,33464.171875,-0.0006786673735611457
2024-01-01,36286.7109375,0.08097621412438312
2024-02-01,39166.19140625,0.07636232616645781
2024-03-01,40369.44140625,0.03025918738228622
2024-04-01,38405.66015625,-0.049868249282531536
2024-05-01,38487.8984375,0.002139016950445223
2024-06-01,39583.078125,0.028057841273263526
2024-07-01,39101.8203125,-0.01223268564287471
2024-08-01,38647.75,-0.011680462623410158
2024-09-01,37919.55078125,-0.01902172776052295
2024-10-01,39081.25,0.030175981502843327
2024-11-01,38208.03125,-0.02259707667212759
2024-12-01,39894.5390625,0.04319371326601937
2025-01-01,39572.48828125,-0.008105312483329016
2025-02-01,37155.5,-0.06302232778613553
2025-03-01,35617.55859375,-0.04227307346682648
2025-04-01,36045.37890625,0.011939934643788225
2025-05-01,37965.1015625,0.05188868798809164
2025-06-01,40487.390625,0.06432322521978205
2025-07-01,41069.8203125,0.014282969763983341
2025-08-01,42718.46875,0.039357797335774374
2025-09-01,44932.62890625,0.050532882384109155
2025-10-01,52411.33984375,0.15395874461916595
2025-11-01,50376.53125,-0.039597560318567294
